comparison	scenario	rep	pair	start_fst	end_fst	delta_fst
2140_restoration_vs_statusquo	restore_6km	rep002	NW-NEW01	0.7836324282533492	0.7826882130569739	-0.0009442151963753309
1900_to_2020	shared_history	rep002	NW-NEW02	0.01697134212439058	0.027969082782989877	0.010997740658599296
2020_to_2140	status_quo	rep002	NW-NEW02	0.027969082782989877	0.04012908259678917	0.012159999813799293
2020_to_2140	restore_2km	rep002	NW-NEW02	0.027969082782989877	nan	nan
2020_to_2140	restore_4km	rep002	NW-NEW02	0.027969082782989877	0.04757205120498739	0.019602968421997515
2020_to_2140	restore_6km	rep002	NW-NEW02	0.027969082782989877	0.03328026618287745	0.005311183399887575
2140_restoration_vs_statusquo	restore_2km	rep002	NW-NEW02	0.04012908259678917	nan	nan
2140_restoration_vs_statusquo	restore_4km	rep002	NW-NEW02	0.04012908259678917	0.04757205120498739	0.007442968608198222
2140_restoration_vs_statusquo	restore_6km	rep002	NW-NEW02	0.04012908259678917	0.03328026618287745	-0.006848816413911718
1900_to_2020	shared_history	rep002	NE-W	0.005279230712699586	0.008046489140912567	0.0027672584282129806
2020_to_2140	status_quo	rep002	NE-W	0.008046489140912567	0.007457437763156869	-0.0005890513777556975
2020_to_2140	restore_2km	rep002	NE-W	0.008046489140912567	0.008446964445598639	0.00040047530468607234
2020_to_2140	restore_4km	rep002	NE-W	0.008046489140912567	0.008787164408980287	0.0007406752680677205
2020_to_2140	restore_6km	rep002	NE-W	0.008046489140912567	0.005933730991050149	-0.002112758149862418
