sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence	in_study_region	clc_index_extracted	hilda_code	hilda_class	clc_code_extracted	clc_name_extracted
830	Mannagården transekter	T	118	6233520.39926192	442120.285412372	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	11	urban	211	Non-irrigated arable land
831	Mannagården slinga	T	99	6233246.7153329	442222.444639746	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3566	Pölsekruvägen 76	T	36	6232602.49912866	489594.579851113	Blekinge län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
4221	Törnåkra	P	34	6231885.35848157	556723.187813067	Blekinge län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
95	Sjöarp-3-torpet-4pÖ	P	132	6231873.3305256	510405.458729068	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
97	Sjöarp-Bårkullen-Tågsvackan	P	322	6231867.370993	511263.224348607	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
96	Sjöarp-BårkullensSV-översiln	P	394	6231846.66801728	511373.427625486	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
94	Sjöarp-torpet	P	281	6231810.79842086	511981.632388807	Blekinge län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
336	Sjöarp-Bårkullen-vändplatsen	P	272	6231807.2713387	511081.991868183	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
92	Sjöarp-3-bäcken	P	116	6231782.64982369	510344.541586319	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
1004	Sjöarp-Emilshem	P	132	6231486.79581421	510518.941935093	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
98	Sjöarp-ren.verket	P	530	6230893.59256006	511765.44213868	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
93	Sjöarp VF-lokalen	P	281	6230763.51050691	512010.877598778	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
2728	Martins Fälad, Stidsvig	P	18	6230175.66612145	383750.149291063	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
306	Karstorp	P	1375	6229906.07402149	473831.288671389	Blekinge län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
288	Blistorp	P	355	6229538.05565039	465441.994282044	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
2876	Elehus	T	1331	6229441.27249986	436316.599106157	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3833	Annedal, Vankiva	T	202	6229432.65864579	422591.938260207	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
2878	Skrubbalyckan	P	101	6229136.73671141	436430.112258719	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3955	Höjelycke 2	P	116	6229056.13459776	436461.041680133	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2877	Höjelycke	P	99	6229022.54594071	436409.457741515	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3692	Gärestad	T	27	6228947.75020724	520695.101946184	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
342	Sibbarp	P	742	6228826.29258095	468514.06773428	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
4257	Solberget, Ronneby	P	10	6228766.61170782	518028.138938042	Blekinge län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3680	Bofinksvägen	T	28	6228627.94577305	519591.22215884	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3676	Binga	T	27	6228285.56337352	521514.568385722	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
3719	Ronneby östra	T	20	6228083.87987102	519569.594294263	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
591	Penarp	T	3557	6227968.81321222	386571.544153217	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
3686	Flisberget	T	7	6227758.00067169	519912.288595092	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
3715	Påtorp	T	177	6227727.17997418	519584.761696898	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3673	Anglemåla	T	22	6227410.28837871	520696.087072963	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3717	Risatorp	T	17	6227268.14000283	516661.141973398	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	0	TRUE	25	44	forest	313	Mixed forest
3132	Svedberga kulle	T	286	6227117.20452551	357601.723266987	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
4093	Gullregnsvägen, Mörrum	P	6	6226959.90674015	484829.431771591	Blekinge län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3920	Horsaryd Mark, Trädgård	P	126	6226595.83707246	489256.990634832	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3674	Askeboda	T	115	6225999.40029033	510746.05879280303	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
4260	Långakärr	T	84	6225939.79396655	492737.344806702	Blekinge län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3636	Attanäs 367, Karlskrona	P	27	6225742.27161045	557841.718891923	Blekinge län	Artportalen, SLU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
4246	Ringvägen 8	P	37	6225612.03641073	491892.497131388	Blekinge län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
4227	Målen	P	232	6225600.81395953	554036.511957574	Blekinge län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
3690	Guttamåla	T	3	6225518.00849351	511296.493748497	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3273	Arkelstorps scoutstuga	P	49	6225401.40581502	456093.27990737	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
3288	Rosengården 1	P	6	6224596.39453087	492061.311380279	Blekinge län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	0	TRUE	10	11	urban	141	Green urban areas
3289	Rosengården 2	P	4	6224573.86203598	492100.560058322	Blekinge län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	0	TRUE	10	11	urban	141	Green urban areas
994	Smålarp 1117	P	8	6224446.23365217	384830.647941841	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
292	Gudahagen	P	811	6224242.6866228	468131.840692415	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
2622	Aspan, punkt	P	49	6224234.87030335	519626.591536027	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	0	ocean / no data	311	Broad-leaved forest
981	Flyktinggatan 14	P	111	6224228.18494972	413112.276970052	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
786	Rallaregatan 30	P	511	6224219.4475593	362103.201608759	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
415	Aspan-halvön slinga 1	T	1396	6224206.80083538	519790.863279527	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
419	Aspan-halvön slinga 2	T	545	6224172.78966385	519532.349881208	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	0	ocean / no data	311	Broad-leaved forest
2883	Kattarps mosse	T	39	6223727.09969255	362734.622868563	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
982	Sanatorieskogen	T	137	6223665.67179921	412618.09148928	Skåne län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	0	TRUE	25	44	forest	313	Mixed forest
440	Hallarumsviken	T	312	6223630.41345526	551043.460600394	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
656	Orehagen transekter	T	118	6223548.23524419	463536.846237339	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
657	Orehagen slinga	T	47	6223548.23524419	463536.846237339	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
4229	Slättamossen	T	369	6222982.31886159	551873.784802126	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
826	Kvidinge transekter	T	32	6222946.65770469	379928.703732902	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
827	Kvidinge slinga	T	23	6222919.75237416	379679.147208433	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
4226	Branthalla	P	277	6222721.25793671	551263.022972889	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
476	Skälsböke transekter	T	145	6222051.53673424	411001.740138578	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
475	Skälsböke slinga	T	211	6222011.52215296	410742.332028202	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
2953	Ignaberga flygplats slinga 2	T	59	6221631.69221138	430495.573310389	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
1103	Ignaberga flygplats transekter	T	429	6221631.31568473	430805.437209299	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
341	Hagstad	P	663	6221504.87866742	471217.603229716	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
102	Svanhalla 12:23	P	833	6221276.5268374	554755.85386804	Blekinge län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	55	unmanaged grass / shrubland	311	Broad-leaved forest
291	Leingaryd	P	294	6220674.28731675	471138.345540436	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
562	Gummastorp Kristianstad slinga	T	88	6220215.20969575	445453.486633735	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
671	Gummastorp Perstorp slinga	T	89	6220066.44479853	396117.199333133	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
672	Gummastorp Perstorp transekter	T	63	6220066.44479853	396117.199333133	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
561	Gummastorp Kristianstad transekter	T	108	6219955.30125756	445879.339865503	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
654	Bjärlöv transekter	T	114	6219861.44316463	444177.178952869	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
655	Bjärlöv slinga	T	179	6219563.29000417	444409.562939283	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
2959	Herrevadskloster-Horsabacken slinga	T	148	6219318.51400379	391216.390449645	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
4271	Björka skog	T	250	6218971.52168874	361184.082063235	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	11	urban	311	Broad-leaved forest
27	Bredavik 19:32 (Sturkö)	P	1884	6218836.1205125	542935.018141145	Blekinge län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	0	ocean / no data	211	Non-irrigated arable land
3170	Stugehus, Ljungbyhed	P	8	6218294.82383149	393337.29702735	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
553	Herrevadskloster transekter	T	253	6217850.73925705	389547.39085567	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
554	Herrevadskloster slinga	T	317	6217545.7944655	389538.960082952	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
3759	Herrevadskloster slinga 2	T	27	6217545.7944655	389538.960082952	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
4066	Järbäck-Rynke	T	1940	6217408.82703585	387739.470679966	Skåne län	Svensk Dagfjärilsövervakning, LU	124	Airports	Urban	0	TRUE	6	44	forest	124	Airports
470	Åraslövs mosse transekter	T	159	6216481.98813304	435112.691130842	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
24	Johanneshus	P	5979	6216351.96009983	415425.273153739	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
469	Åraslövs mosse slinga	T	137	6216279.40203556	434113.50710502	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
838	Åvarps fälad slinga	T	40	6215351.5229337	376416.333900169	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
72	Båvs yttre stenbrott	P	1524	6215280.27539854	377418.645531474	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
483	Lilla Mörshög	P	293	6215234.11113879	371499.280768217	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3758	Hallabäckens dalgång slinga 2	T	10	6215120.5039542	377773.328855707	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3255	Hallabäckens dalgång slinga	T	104	6214945.09612868	376276.157293414	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
837	Åvarps fälad transekter	T	247	6214874.96922079	376518.85058524	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	55	unmanaged grass / shrubland	243	Land principally occupied by agriculture with significant areas of natural vegetation
3761	Åvarps fälad slinga 2	T	20	6214874.96922079	376518.85058524	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	55	unmanaged grass / shrubland	243	Land principally occupied by agriculture with significant areas of natural vegetation
1099	Skäralid	P	7	6211757.87558995	391007.862515846	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
2887	Råå slinga	T	749	6209206.21162123	358309.774638539	Skåne län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	0	TRUE	10	11	urban	141	Green urban areas
3804	Raus södra	P	295	6208941.6319119	359703.10963972	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
836	Tosteberga ängar slinga	T	215	6208140.1889925	465300.157052775	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3760	Tosteberga slinga 2	T	294	6208140.1889925	465300.157052775	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
581	Hagagatan, Kågeröd	P	6	6207790.07131773	380321.655131314	Skåne län	Artportalen, SLU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3626	Tjörnevallen	T	471	6207066.18058259	415153.875629692	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
2920	Svenska Björn 7	P	539	6204867.74567456	360637.183592145	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3195	Björkögatan 6, Rydebäck	P	126	6204867.69902508	360633.18629821	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
227	Rydebäck	P	20	6204352.62222013	361030.985458777	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
606	Ellensro	P	63	6203809.01465783	397273.56232603	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
966	Slätthult	P	477	6203006.45807523	393507.805077031	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
1097	Våtseröd hygge	P	421	6202948.62600033	400887.822144955	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
739	Våtseröd	T	222	6202789.57926026	400705.767906007	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3954	Östra Sand, parkeringsplatsen	T	414	6200573.67025831	457702.62451719	Skåne län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
4233	Pallers, Lingonstigen 6	P	99	6200199.8906359	454536.32420749	Skåne län	Artportalen, SLU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
2915	Pallers, Lingonstigen 8	P	145	6200160.97077229	454541.775918453	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
749	Lilla delen, Lyngsjö	T	253	6199479.96917665	442258.033202987	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
23	Enningervägen	P	3118	6199414.44656608	408866.183980755	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
676	Agnes källa slinga	T	92	6199235.08602882	402399.415759214	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
555	Boarps hed transekter	T	173	6199185.64519707	423360.005307782	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
751	Trädgården, Lyngsjö	P	46	6199165.32536204	442276.695359738	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
566	Södra Rörum N slinga	T	300	6199157.29592851	420328.746756455	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
675	Agnes källa transekter	T	36	6199137.24931257	402323.594331903	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
750	Stora delen, Lyngsjö	T	250	6198965.97655786	442324.999473157	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
556	Boarps hed slinga 1	T	689	6198918.16311045	423993.832126044	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
2957	Boarps hed slinga 2	T	59	6198918.16311045	423993.832126044	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
666	Björkåsen slinga	T	73	6198784.71618173	406291.774325229	Skåne län	Länsstyrelsen i Malmö län	313	Mixed forest	Forest	0	TRUE	25	44	forest	313	Mixed forest
3942	Everöd, tvärrakan	T	556	6198722.88071944	442221.880468561	Skåne län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
667	Ry slinga	T	51	6198645.18469538	404097.468584483	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
478	Mariedal - Östra Vram transekter	T	430	6198549.82997065	439639.040134219	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
1067	Älleköpinge transekter	T	121	6198487.69274582	452056.35420118	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
542	Hommentorp transekter	T	227	6198410.62352643	440130.446119932	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
665	Björkåsen transekter	T	39	6198395.68058359	406358.280594579	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3953	Östra Sånnarna	T	380	6198350.07275827	453198.471253511	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
73	Linnekullav 100-22, 258 91 Tollarp	P	617	6198296.50576636	433085.927336858	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
2954	Mariedal - Östra Vram slinga 1	T	271	6198284.99610229	439300.279485131	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
586	Hommentorp slinga	T	81	6198171.0420086	440157.228734191	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
567	Södra Rörum S transekter	T	426	6198105.92666078	420597.885609666	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
3628	Linnekullavägen 188	P	261	6197598.46110134	432283.43202114	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
840	Ekebo slinga	T	296	6197565.92209599	439609.529240749	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
841	Sånnarna transekter	T	432	6197550.22478694	453353.733645398	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
4285	Kalasgatan 15, Landskrona	P	52	6196672.70872349	363854.097288076	Skåne län	Biogeografisk uppföljning av fjärilar, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
541	Flintabacken transekter	T	299	6196198.30061014	454254.115770108	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
1071	Torastorp slinga	T	94	6196195.95731239	423267.919811141	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
