sit_uid	radius_m	land_cells	p_cropland	p_forest	p_urban	p_grassland	p_other	buffer_cells	terrestrial_frac
848	500	77	0	0.2727272727272727	0	0.6363636363636364	0.09090909090909091	77	1
848	1000	310	0.12903225806451613	0.46774193548387094	0.00967741935483871	0.2967741935483871	0.0967741935483871	310	1
848	2000	1248	0.14102564102564102	0.5608974358974359	0.11939102564102565	0.07612179487179487	0.10256410256410256	1248	1
848	5000	7819	0.11331372298247858	0.7224709042076992	0.054098989640619	0.030054994244788337	0.08006138892441489	7819	1
848	10000	31316	0.09956571720526249	0.7781645165410652	0.01382679780303998	0.027238472346404394	0.08120449610422788	31316	1
849	500	77	0.2727272727272727	0.7272727272727273	0	0	0	77	1
849	1000	309	0.13915857605177995	0.7119741100323624	0	0	0.1488673139158576	309	1
849	2000	1251	0.19424460431654678	0.5931254996003198	0	0	0.21262989608313348	1251	1
849	5000	7826	0.15576284180935343	0.6644518272425249	0	0.06708407871198568	0.11270125223613596	7826	1
849	10000	31308	0.08119330522550147	0.7714002810783186	0.001117925130956944	0.05477833141689025	0.09151015714833269	31308	1
850	500	76	0.32894736842105265	0.4868421052631579	0	0	0.18421052631578946	76	1
850	1000	308	0.2077922077922078	0.525974025974026	0	0	0.2662337662337662	308	1
850	2000	1251	0.08872901678657075	0.6083133493205436	0	0	0.3029576338928857	1251	1
850	5000	7821	0.1301623833269403	0.6488940033243831	0	0.01457614115841964	0.206367472190257	7821	1
850	10000	31310	0.1140530182050463	0.7363781539444267	0.0015011178537208559	0.05630788885340147	0.09175982114340467	31310	1
851	500	77	0	0.8311688311688312	0	0	0.16883116883116883	77	1
851	1000	312	0	0.7115384615384616	0	0	0.28846153846153844	312	1
851	2000	1248	0.021634615384615384	0.782051282051282	0	0.020833333333333332	0.17548076923076922	1248	1
851	5000	7814	0.08651138981315587	0.7213974916815972	0	0.02866649603276171	0.1634246224724853	7814	1
851	10000	31286	0.1178802020072876	0.7295595474013936	0.0013744166719938632	0.051077159112702164	0.10010867480662278	31286	1
852	500	80	0	1	0	0	0	80	1
852	1000	317	0	0.8548895899053628	0	0.07570977917981073	0.0694006309148265	317	1
852	2000	1255	0	0.7649402390438247	0	0.054183266932270914	0.18087649402390438	1255	1
852	5000	7832	0.07162921348314606	0.7450204290091931	0.004468845760980593	0.03932584269662921	0.13955566905005107	7832	1
852	10000	31293	0.12354200619946953	0.7068673505256766	0.01131243409069121	0.04483430799220273	0.11344390119195986	31293	1
853	500	80	0.3	0.3875	0	0	0.3125	80	1
853	1000	314	0.1751592356687898	0.5318471337579618	0	0	0.2929936305732484	314	1
853	2000	1256	0.09156050955414012	0.6090764331210191	0	0	0.29936305732484075	1256	1
853	5000	7833	0.12957998212689903	0.6499425507468403	0	0.013787820758330141	0.20668964636793055	7833	1
853	10000	31331	0.11416807634611088	0.7364590980179375	0.0017873671443618142	0.05630206504739715	0.09128339344419266	31331	1
854	500	80	0	1	0	0	0	80	1
854	1000	315	0	0.9111111111111111	0	0.006349206349206349	0.08253968253968254	315	1
854	2000	1256	0	0.8057324840764332	0	0.06130573248407643	0.13296178343949044	1256	1
854	5000	7831	0.04660962839994892	0.7535436087345166	0.00446941642191291	0.05861320393308645	0.13676414251053506	7831	1
854	10000	31293	0.12894257501677692	0.6899945674751542	0.012079378774805867	0.04099958457162944	0.12798389416163358	31293	1
855	500	79	0	1	0	0	0	79	1
855	1000	316	0	0.939873417721519	0	0.060126582278481014	0	316	1
855	2000	1258	0.0047694753577106515	0.8529411764705882	0	0.08108108108108109	0.06120826709062003	1258	1
855	5000	7831	0.04852509258076874	0.7526497254501341	0.00446941642191291	0.06333801557910868	0.1310177499680756	7831	1
855	10000	31298	0.12815515368394145	0.6767205572241037	0.012301105501949006	0.03958719406990862	0.14323598952009714	31298	1
856	500	79	0.02531645569620253	0.6708860759493671	0	0.3037974683544304	0	79	1
856	1000	315	0.23174603174603176	0.5873015873015873	0	0.18095238095238095	0	315	1
856	2000	1255	0.29163346613545815	0.6111553784860557	0	0.09721115537848606	0	1255	1
856	5000	7819	0.11919682823890523	0.7980560173935286	0.003325233405806369	0.05179690497506075	0.027625015986699065	7819	1
856	10000	31311	0.09140557631503306	0.7735620069624094	0.00881479352304302	0.051802880776723834	0.07441474242279071	31311	1
857	500	79	0.06329113924050633	0.7848101265822784	0	0.1518987341772152	0	79	1
857	1000	313	0.20447284345047922	0.670926517571885	0	0.12460063897763578	0	313	1
857	2000	1253	0.28810853950518756	0.6249002394253791	0	0.0742218675179569	0.012769353551476457	1253	1
857	5000	7826	0.1267569639662663	0.801558906210069	0	0.04996166624073601	0.0217224635829287	7826	1
857	10000	31295	0.09646908451829365	0.7602811950790861	0.017031474676465888	0.05045534430420195	0.07576290142195238	31295	1
858	500	79	0	1	0	0	0	79	1
858	1000	313	0	0.987220447284345	0	0.012779552715654952	0	313	1
858	2000	1254	7.974481658692185e-4	0.8261562998405104	0	0.07974481658692185	0.09330143540669857	1254	1
858	5000	7830	0.09719029374201787	0.6426564495530013	0	0.06117496807151979	0.19897828863346104	7830	1
858	10000	31304	0.11455405060056223	0.650076667518528	0.005430615895732175	0.026258625095834397	0.20368004088934322	31304	1
859	500	77	0	0.987012987012987	0	0.012987012987012988	0	77	1
859	1000	309	0	0.8220064724919094	0	0.12944983818770225	0.04854368932038835	309	1
859	2000	1249	0.029623698959167333	0.7117694155324259	0	0.08326661329063251	0.1753402722177742	1249	1
859	5000	7819	0.08581660058831053	0.6378053459521678	0	0.05998209489704566	0.216395958562476	7819	1
859	10000	31305	0.10963104935313847	0.6536974924133525	0.006516530905606133	0.02705638076984507	0.2030985465580578	31305	1
860	500	79	0	0	0	0.10126582278481013	0.8987341772151899	79	1
860	1000	315	0	0.08571428571428572	0	0.11746031746031746	0.7968253968253968	315	1
860	2000	1254	0	0.16188197767145135	0	0.037480063795853266	0.8006379585326954	1254	1
860	5000	7833	0.11694114643176305	0.42359249329758714	0.004340610238733563	0.040725137239882546	0.4144006127920337	7833	1
860	10000	31304	0.11867492972144135	0.5240224891387683	0.003066700741119346	0.04785330948121646	0.30638257091745463	31304	1
861	500	78	0	0	0	0.4358974358974359	0.5641025641025641	78	1
861	1000	316	0	0.0189873417721519	0	0.14873417721518986	0.8322784810126582	316	1
861	2000	1253	0	0.10933758978451716	0	0.04628890662410216	0.8443735035913806	1253	1
861	5000	7831	0.11288468905631464	0.38385902183629167	0.0061294853786234196	0.03933086451283361	0.45779593921593664	7831	1
861	10000	31314	0.11649741329756659	0.5129654467650252	0.003065721402567542	0.04793383151306125	0.3195375870217794	31314	1
862	500	77	0	0	0	0	1	77	1
862	1000	309	0	0.012944983818770227	0	0	0.9870550161812298	309	1
862	2000	1250	0.0184	0.1496	0	0.0304	0.8016	1250	1
862	5000	7815	0.127191298784389	0.46436340371081253	0.003071017274472169	0.05527831094049904	0.3500959692898273	7815	1
862	10000	31287	0.12465241154473104	0.5324256080800333	0.003292102151053153	0.04823089462076901	0.29139898360341354	31287	1
863	500	80	0	0	0	0	1	80	1
863	1000	314	0	0	0	0	1	314	1
863	2000	1252	0	0.09424920127795527	0	0.06549520766773163	0.8402555910543131	1252	1
863	5000	7836	0.04109239407861154	0.3044920877998979	0	0.1031138335885656	0.5513016845329249	7836	1
863	10000	31304	0.15445310503450038	0.42528111423460263	0.010190391004344494	0.07954255047278302	0.3305328392537695	31304	1
864	500	81	0	1	0	0	0	81	1
864	1000	315	0	0.9968253968253968	0	0.0031746031746031746	0	315	1
864	2000	1251	0	0.8409272581934453	0	0.06954436450839328	0.08952837729816147	1251	1
864	5000	7829	0.10703793587942266	0.6435049176139992	0	0.06041640056201303	0.18904074594456508	7829	1
864	10000	31301	0.11970863550685282	0.6462732820037699	0.004089326219609597	0.02619724609437398	0.20373151017539376	31301	1
865	500	78	0	0	0	0.1282051282051282	0.8717948717948718	78	1
865	1000	314	0	0	0	0.10828025477707007	0.89171974522293	314	1
865	2000	1258	0	0	0	0.06836248012718601	0.931637519872814	1258	1
865	5000	7830	0.037547892720306515	0.25734355044699875	0	0.09374201787994892	0.6113665389527458	7830	1
865	10000	31311	0.14898917313404236	0.4036281179138322	0.0111781801922647	0.07933314170738719	0.35687138705247357	31311	1
866	500	79	0	0	0	0.27848101265822783	0.7215189873417721	79	1
866	1000	313	0	0	0	0.1597444089456869	0.8402555910543131	313	1
866	2000	1253	0	0.03112529928172386	0	0.05666400638467677	0.9122106943335994	1253	1
866	5000	7823	0.03285184711747412	0.29771187523967785	0	0.1073756870765691	0.5620605905662789	7823	1
866	10000	31320	0.13176883780332055	0.42193486590038315	0.010664112388250319	0.08243933588761175	0.3531928480204342	31320	1
867	500	77	0	0	0	0.18181818181818182	0.8181818181818182	77	1
867	1000	310	0	0	0	0.12258064516129032	0.8774193548387097	310	1
867	2000	1246	0	0	0	0.045746388443017656	0.9542536115569823	1246	1
867	5000	7820	0.012404092071611254	0.12097186700767264	0.007033248081841432	0.038107416879795394	0.8214833759590793	7820	1
867	10000	31313	0.12467665186983042	0.3378149650304985	0.010890045667933446	0.058729601124133744	0.46788873630760386	31313	1
868	500	78	0	0	0	0	1	78	1
868	1000	312	0	0	0	0.041666666666666664	0.9583333333333334	312	1
868	2000	1253	0	0	0	0.06464485235434957	0.9353551476456504	1253	1
868	5000	7819	0.009336232254764036	0.090164982734365	0.005371530886302597	0.04130963038751759	0.8538176237370507	7819	1
868	10000	31316	0.13778898965385106	0.3274683867671478	0.010857069868437859	0.056424830757440286	0.467460722953123	31316	1
869	500	78	0	0	0	0	1	78	1
869	1000	313	0	0	0	0	1	313	1
869	2000	1252	0	0	0	0.0463258785942492	0.9536741214057508	1252	1
869	5000	7824	0.0019171779141104294	0.06978527607361963	0	0.041794478527607364	0.8865030674846626	7824	1
869	10000	31316	0.15480904330054923	0.31443990292502233	0.010984800102184188	0.0579895261208328	0.4617767275514114	31316	1
873	500	78	0.6538461538461539	0.34615384615384615	0	0	0	78	1
873	1000	311	0.29260450160771706	0.707395498392283	0	0	0	311	1
873	2000	1250	0.0944	0.9056	0	0	0	1250	1
873	5000	7814	0.11812132070642437	0.8294087535193243	0.002559508574353724	0.011005886869721013	0.03890453033017661	7814	1
873	10000	31318	0.10859569576601316	0.7563701385784533	0.0024586499776486368	0.0238520978351108	0.10872341784277412	31318	1
874	500	80	0.6875	0.3125	0	0	0	80	1
874	1000	317	0.2807570977917981	0.7192429022082019	0	0	0	317	1
874	2000	1255	0.09402390438247012	0.9059760956175299	0	0	0	1255	1
874	5000	7833	0.1214094216775182	0.8262479254436359	0.0029362951614962337	0.010723860589812333	0.038682497127537345	7833	1
874	10000	31321	0.1090003512020689	0.7557868522716389	0.002458414482296223	0.02369017592030906	0.10906420612368699	31321	1
875	500	78	0.24358974358974358	0.7564102564102564	0	0	0	78	1
875	1000	311	0.1864951768488746	0.8135048231511254	0	0	0	311	1
875	2000	1251	0.08553157474020784	0.9144684252597922	0	0	0	1251	1
875	5000	7820	0.14731457800511508	0.7976982097186701	0.007161125319693095	0.010869565217391304	0.036956521739130437	7820	1
875	10000	31308	0.11444359269196372	0.7483710233806056	0.0024594352881052764	0.02296537626165836	0.11176057237766705	31308	1
878	500	77	0.6233766233766234	0.3116883116883117	0	0.06493506493506493	0	77	1
878	1000	308	0.4772727272727273	0.34415584415584416	0.006493506493506494	0.07792207792207792	0.09415584415584416	308	1
878	2000	1248	0.4983974358974359	0.35657051282051283	0.044070512820512824	0.030448717948717948	0.07051282051282051	1248	1
878	5000	7810	0.4485275288092189	0.42445582586427655	0.02496798975672215	0.025224071702944943	0.07682458386683738	7810	1
878	10000	31301	0.45212613015558606	0.37283153892846876	0.02715568192709498	0.020957796875499184	0.126928852113351	31301	1
879	500	80	0.7625	0.2375	0	0	0	80	1
879	1000	316	0.7784810126582279	0.22151898734177214	0	0	0	316	1
879	2000	1264	0.6534810126582279	0.34651898734177217	0	0	0	1264	1
879	5000	7832	0.5240040858018387	0.3896833503575077	0	0.027706843718079674	0.058605720122574055	7832	1
879	10000	31324	0.503799003958626	0.41140978163708336	0.005107904482186183	0.026752649725450134	0.05293066019665432	31324	1
880	500	79	0.4177215189873418	0.5822784810126582	0	0	0	79	1
880	1000	315	0.2126984126984127	0.7523809523809524	0	0	0.03492063492063492	315	1
880	2000	1252	0.16932907348242812	0.7699680511182109	0	0.018370607028753993	0.04233226837060703	1252	1
880	5000	7826	0.18438538205980065	0.7770253002811143	0	0.018527983644262714	0.020061334014822386	7826	1
880	10000	31299	0.35496341736157705	0.5794434326975303	0.017476596696380076	0.022301031981852456	0.025815521262660148	31299	1
881	500	79	0.10126582278481013	0.8354430379746836	0	0	0.06329113924050633	79	1
881	1000	316	0.12658227848101267	0.7974683544303798	0	0	0.0759493670886076	316	1
881	2000	1251	0.16227018385291767	0.7569944044764189	0	0.015187849720223821	0.06554756195043965	1251	1
881	5000	7828	0.17897291773122126	0.7782319877363311	0	0.01852324987225345	0.024271844660194174	7828	1
881	10000	31309	0.35338081701747104	0.5805998275256317	0.0164808840908365	0.022389728193171293	0.027148743172889584	31309	1
883	500	77	0.11688311688311688	0.38961038961038963	0	0.4935064935064935	0	77	1
883	1000	311	0.26688102893890675	0.5401929260450161	0	0.19292604501607716	0	311	1
883	2000	1245	0.15903614457831325	0.7100401606425703	0	0.05140562248995984	0.07951807228915662	1245	1
883	5000	7819	0.08006138892441489	0.8503644967387134	0	0.01828878373193503	0.051285330604936695	7819	1
883	10000	31298	0.05613777238162183	0.7827017700811554	0.004089718192855774	0.01917055402901144	0.1379001853153556	31298	1
884	500	77	0.6883116883116883	0.3116883116883117	0	0	0	77	1
884	1000	310	0.7032258064516129	0.29354838709677417	0.0032258064516129032	0	0	310	1
884	2000	1251	0.6107114308553158	0.2589928057553957	0.1079136690647482	0.02238209432454037	0	1251	1
884	5000	7816	0.6787359263050153	0.2191658137154555	0.026484135107471853	0.040429887410440124	0.035184237461617196	7816	1
884	10000	31281	0.5960806879575461	0.32428630798248137	0.009430644800358046	0.041047281097151625	0.029155078162462836	31281	1
887	500	78	0.44871794871794873	0.5512820512820513	0	0	0	78	1
887	1000	316	0.370253164556962	0.629746835443038	0	0	0	316	1
887	2000	1258	0.23052464228934816	0.6788553259141494	0	0.09062003179650238	0	1258	1
887	5000	7830	0.3448275862068966	0.4888888888888889	0.012515964240102172	0.11226053639846743	0.041507024265644954	7830	1
887	10000	31310	0.3979239859469818	0.45174065793676144	0.02890450335356116	0.07230916640051102	0.049121686362184606	31310	1
888	500	78	0.3974358974358974	0.32051282051282054	0	0	0.28205128205128205	78	1
888	1000	312	0.6121794871794872	0.24358974358974358	0	0	0.14423076923076922	312	1
888	2000	1255	0.6733067729083665	0.2597609561752988	7.968127490039841e-4	0.004780876494023904	0.06135458167330677	1255	1
888	5000	7828	0.42245784363822175	0.4592488502810424	0.06400102197240674	0.02669902912621359	0.027593254982115484	7828	1
888	10000	31289	0.2639905398063217	0.6299658026782575	0.042251270414522674	0.026494934321966188	0.03729745277893189	31289	1
890	500	75	0.25333333333333335	0.49333333333333335	0	0.25333333333333335	0	75	1
890	1000	312	0.4230769230769231	0.3974358974358974	0.02564102564102564	0.15384615384615385	0	312	1
890	2000	1248	0.4935897435897436	0.24599358974358973	0.028044871794871796	0.23237179487179488	0	1248	1
890	5000	7811	0.447958007937524	0.16720010241966457	0.08513634617846627	0.27384457815900654	0.025860965305338626	7811	1
890	10000	31283	0.6605504587155964	0.11431128728063165	0.06246204008566953	0.14669309209474796	0.015983121823354537	31283	1
891	500	77	0	0.18181818181818182	0	0.23376623376623376	0.5844155844155844	77	1
891	1000	312	0.009615384615384616	0.41346153846153844	0.1346153846153846	0.1346153846153846	0.3076923076923077	312	1
891	2000	1248	0.09054487179487179	0.5600961538461539	0.13541666666666666	0.057692307692307696	0.15625	1248	1
891	5000	7816	0.1058085977482088	0.5671699078812692	0.18103889457523029	0.040301944728761516	0.1056806550665302	7816	1
891	10000	31270	0.21247201790853854	0.5803325871442276	0.11343140390150304	0.042244963223536935	0.051519027822193794	31270	1
892	500	79	0	0.25316455696202533	0	0	0.7468354430379747	79	1
892	1000	316	0.07911392405063292	0.4208860759493671	0	0	0.5	316	1
892	2000	1253	0.04948124501197127	0.7334397446129289	0	0	0.21707901037509977	1253	1
892	5000	7829	0.09362626133605824	0.7907778771235151	0.008941116362242943	0.03729722825392771	0.06935751692425597	7829	1
892	10000	31317	0.1244691381677683	0.727113069578823	0.0452469904524699	0.032282785707443244	0.07088801609349554	31317	1
895	500	79	0.3037974683544304	0.4177215189873418	0	0	0.27848101265822783	79	1
895	1000	313	0.12779552715654952	0.5718849840255591	0	0	0.3003194888178914	313	1
895	2000	1248	0.11618589743589744	0.7564102564102564	0	0	0.12740384615384615	1248	1
895	5000	7820	0.20115089514066495	0.6717391304347826	0	0.037340153452685425	0.089769820971867	7820	1
895	10000	31318	0.21208250846158758	0.6449645571236988	0.005268535666389936	0.04192477169678779	0.09575962705153586	31318	1
897	500	78	1	0	0	0	0	78	1
897	1000	310	0.9032258064516129	0.0967741935483871	0	0	0	310	1
897	2000	1249	0.8686949559647719	0.11849479583666933	0	0.007205764611689352	0.005604483586869495	1249	1
897	5000	7826	0.6391515461282903	0.29427549194991054	0.011244569384104269	0.029389215435727065	0.0259391771019678	7826	1
897	10000	31281	0.33349317477062757	0.5034685591892842	0.0834691985550334	0.036699594002749275	0.042869473482305555	31281	1
898	500	76	0	0	0	0.3026315789473684	0.6973684210526315	76	1
898	1000	308	0.006493506493506494	0	0	0.3246753246753247	0.6688311688311688	308	1
898	2000	1248	0.10817307692307693	0.10416666666666667	0	0.3814102564102564	0.40625	1248	1
898	5000	7791	0.2522140931844436	0.19484020023103582	0.007059427544602747	0.3253754331921448	0.22051084584777308	7818	0.9965464313123561
898	10000	25340	0.3409234411996843	0.17486187845303866	0.032754538279400155	0.24368587213891083	0.20777426992896605	31287	0.8099210534726884
899	500	80	0	0.8375	0	0	0.1625	80	1
899	1000	314	0	0.8662420382165605	0.006369426751592357	0	0.12738853503184713	314	1
899	2000	1256	0	0.857484076433121	0.04538216560509554	0	0.09713375796178345	1256	1
899	5000	7829	0.015072167582066675	0.8829991058883637	0.020053646698173458	0.04955933069357517	0.03231574913782092	7829	1
899	10000	31291	0.016490364641590233	0.7936467354830462	0.028730305838739572	0.04617941261065482	0.11495318142596912	31291	1
900	500	79	0	0.31645569620253167	0.3924050632911392	0	0.2911392405063291	79	1
900	1000	314	0	0.42356687898089174	0.3662420382165605	0	0.21019108280254778	314	1
900	2000	1254	0	0.36921850079744817	0.3405103668261563	0	0.2902711323763955	1254	1
900	5000	7831	0.01672838717915975	0.5307112756991444	0.18120291150555484	0.025284127186821607	0.24607329842931938	7831	1
900	10000	31299	0.0401610275088661	0.6800856257388415	0.07022588581104827	0.04418671523051855	0.16534074571072557	31299	1
903	500	79	0.7341772151898734	0	0.26582278481012656	0	0	79	1
903	1000	314	0.6019108280254777	0.04777070063694268	0.3503184713375796	0	0	314	1
903	2000	1251	0.3149480415667466	0.2573940847322142	0.3964828137490008	0.019184652278177457	0.011990407673860911	1251	1
903	5000	7820	0.330690537084399	0.5034526854219948	0.12608695652173912	0.013043478260869565	0.02672634271099744	7820	1
903	10000	31317	0.3682983682983683	0.5383976753839768	0.037519558067503275	0.019190854807293163	0.03659354344285851	31317	1
905	500	69	0	0.463768115942029	0.5362318840579711	0	0	78	0.8846153846153846
905	1000	221	0.11312217194570136	0.47058823529411764	0.416289592760181	0	0	312	0.7083333333333334
905	2000	714	0.14565826330532214	0.5868347338935574	0.26750700280112044	0	0	1251	0.5707434052757794
905	5000	4654	0.13515255694026643	0.6961753330468414	0.05543618392780404	0.10936828534593898	0.003867640739149119	7833	0.5941529426784119
905	10000	20656	0.18096436870642912	0.6367641363284275	0.02154337722695585	0.1297443841982959	0.030983733539891558	31268	0.660611487783037
911	500	81	0.41975308641975306	0.4691358024691358	0.1111111111111111	0	0	81	1
911	1000	317	0.2555205047318612	0.6561514195583596	0.08832807570977919	0	0	317	1
911	2000	1255	0.20717131474103587	0.6972111553784861	0.023107569721115537	0.014342629482071713	0.05816733067729084	1255	1
911	5000	7832	0.1942032686414709	0.6412155260469867	0.0037027579162410623	0.012895812053115423	0.1479826353421859	7832	1
911	10000	31324	0.17654194866555994	0.5983590856850977	0.0037032307495849827	0.022538628527646532	0.19885710637211085	31324	1
912	500	80	0.7	0.3	0	0	0	80	1
912	1000	313	0.49201277955271566	0.43769968051118213	0	0.07028753993610223	0	313	1
912	2000	1250	0.5448	0.3984	8e-4	0.056	0	1250	1
912	5000	7824	0.5705521472392638	0.2992075664621677	0.061477505112474434	0.06876278118609407	0	7824	1
912	10000	31127	0.5272271661258714	0.32463777427956436	0.04870369775436117	0.08365727503453593	0.015774086805667106	31310	0.9941552219738102
915	500	81	0.19753086419753085	0.8024691358024691	0	0	0	81	1
915	1000	316	0.13924050632911392	0.7246835443037974	0	0	0.1360759493670886	316	1
915	2000	1254	0.05980861244019139	0.5853269537480064	0	0.012759170653907496	0.34210526315789475	1254	1
915	5000	7833	0.056938593131622625	0.6159836588791012	0	0.024256351334099324	0.3028213966551768	7833	1
915	10000	31285	0.11590218954770656	0.6346811571040435	0.00565766341697299	0.032347770497043314	0.21141121943423366	31285	1
916	500	79	0.0379746835443038	0.8987341772151899	0	0	0.06329113924050633	79	1
916	1000	317	0.15141955835962145	0.6340694006309149	0	0	0.21451104100946372	317	1
916	2000	1253	0.11093375897845172	0.5985634477254589	0	0	0.2905027932960894	1253	1
916	5000	7831	0.057208530200485254	0.5700421402119781	0	0.02796577703996935	0.3447835525475674	7831	1
916	10000	31291	0.1275127033332268	0.6181010514205363	0.004793710651625068	0.02936946725895625	0.2202230673356556	31291	1
917	500	79	0.22784810126582278	0.7468354430379747	0	0	0.02531645569620253	79	1
917	1000	313	0.12779552715654952	0.7092651757188498	0	0	0.16293929712460065	313	1
917	2000	1254	0.11483253588516747	0.6722488038277512	0	0.01594896331738437	0.19696969696969696	1254	1
917	5000	7828	0.05633622892181911	0.5711548288196219	0	0.027976494634644865	0.34453244762391416	7828	1
917	10000	31313	0.13652476607159966	0.6095232012263277	0.0030338836904799924	0.0290933478108134	0.22182480120077924	31313	1
918	500	79	0.0759493670886076	0.620253164556962	0	0.3037974683544304	0	79	1
918	1000	315	0.05714285714285714	0.8222222222222222	0	0.12063492063492064	0	315	1
918	2000	1251	0.2573940847322142	0.6802557953637091	0	0.0319744204636291	0.030375699440447643	1251	1
918	5000	7834	0.24725555271891753	0.5811845800357417	0.01059484299208578	0.041996425836099055	0.11896859841715599	7834	1
918	10000	31319	0.21252274976851113	0.5731345189820876	0.028066030205306684	0.029790223187202657	0.156486477856892	31319	1
919	500	76	0	0.881578947368421	0.11842105263157894	0	0	76	1
919	1000	310	0.0064516129032258064	0.7741935483870968	0.1032258064516129	0.041935483870967745	0.07419354838709677	310	1
919	2000	1250	0.2032	0.6384	0.068	0.0528	0.0376	1250	1
919	5000	7826	0.24789164324048044	0.5333503705596729	0.10810120112445694	0.013416815742397137	0.09723996933299259	7826	1
919	10000	31308	0.2183467484349048	0.4819534943145522	0.15254886929858183	0.023636131340232527	0.12351475661172863	31308	1
920	500	79	0	0.6835443037974683	0.31645569620253167	0	0	79	1
920	1000	316	0.0031645569620253164	0.8639240506329114	0.13291139240506328	0	0	316	1
920	2000	1255	0.09721115537848606	0.5490039840637451	0.3035856573705179	0	0.050199203187251	1255	1
920	5000	7828	0.15840572304547776	0.4183699540112417	0.3067194685743485	0.022994379151762903	0.09351047521716914	7828	1
920	10000	31323	0.19075439772690994	0.441241260415669	0.1578392874245762	0.01692047377326565	0.19324458065957922	31323	1
921	500	79	0.012658227848101266	0.9873417721518988	0	0	0	79	1
921	1000	316	0.23417721518987342	0.7436708860759493	0.00949367088607595	0	0.012658227848101266	316	1
921	2000	1253	0.24022346368715083	0.5051875498802874	0.11412609736632083	0	0.14046288906624102	1253	1
921	5000	7831	0.2299833993104329	0.47248116460222195	0.17788277359213384	0.010343506576427021	0.10930915591878432	7831	1
921	10000	31297	0.20640956002172733	0.4534300412180081	0.14004537176087165	0.019682397673898455	0.18043262932549445	31297	1
922	500	78	0.358974358974359	0.6410256410256411	0	0	0	78	1
922	1000	310	0.3225806451612903	0.5451612903225806	0	0	0.13225806451612904	310	1
922	2000	1250	0.2632	0.4336	0	0.02	0.2832	1250	1
922	5000	7818	0.14300332565873625	0.5354310565361985	0	0.01266308518802763	0.3089025326170376	7818	1
922	10000	31308	0.14893956816149226	0.6410182700907117	0.002970486776542737	0.023508368468123163	0.18356330650313019	31308	1
923	500	79	0.4177215189873418	0.5822784810126582	0	0	0	79	1
923	1000	314	0.43630573248407645	0.5222929936305732	0	0	0.041401273885350316	314	1
923	2000	1254	0.26953748006379585	0.43381180223285487	0	0.018341307814992026	0.2783094098883573	1254	1
923	5000	7827	0.14475533409991057	0.5165452919381628	0	0.012265235722499043	0.32643413823942763	7827	1
923	10000	31299	0.1454998562254385	0.6381993034921244	0.0017252947378510496	0.026326719703504906	0.18824882584108119	31299	1
924	500	81	0.19753086419753085	0.8024691358024691	0	0	0	81	1
924	1000	317	0.2555205047318612	0.7318611987381703	0	0.012618296529968454	0	317	1
924	2000	1256	0.16003184713375795	0.7292993630573248	0.02308917197452229	0.04538216560509554	0.04219745222929936	1256	1
924	5000	7829	0.1646442712990165	0.7216758206667518	0.0037041767786435047	0.028100651424192106	0.0818750798313961	7829	1
924	10000	31290	0.1631511665068712	0.6298817513582614	0.004410354745925216	0.02099712368168744	0.1815596037072547	31290	1
925	500	79	0.3670886075949367	0.6329113924050633	0	0	0	79	1
925	1000	315	0.13333333333333333	0.8412698412698413	0	0.025396825396825397	0	315	1
925	2000	1253	0.0335195530726257	0.7661612130885874	0	0.20031923383878691	0	1253	1
925	5000	7826	0.026322514694607717	0.8297981088678763	0	0.1294403271147457	0.014439049322770252	7826	1
925	10000	31311	0.014244195330714445	0.8516815176774936	0.003577017661524704	0.10073137236115104	0.029765896969116284	31311	1
926	500	75	0	0.25333333333333335	0	0.7466666666666667	0	75	1
926	1000	310	0.035483870967741936	0.5064516129032258	0	0.45806451612903226	0	310	1
926	2000	1247	0.061748195669607056	0.6872493985565357	0	0.25100240577385724	0	1247	1
926	5000	7824	0.040516359918200406	0.803680981595092	0.006007157464212679	0.1412321063394683	0.008563394683026585	7824	1
926	10000	31305	0.01568439546398339	0.8409519246126816	0.004376297716019805	0.10605334611084491	0.032934036096470214	31305	1
927	500	79	0.810126582278481	0	0	0.189873417721519	0	79	1
927	1000	312	0.8910256410256411	0	0	0.10897435897435898	0	312	1
927	2000	1249	0.8863090472377902	0.07766212970376302	0	0.036028823058446756	0	1249	1
927	5000	7826	0.7662918476871965	0.1319959110656785	0.026833631484794274	0.04395604395604396	0.030922565806286738	7826	1
927	10000	31302	0.5936361893808703	0.29736119097821223	0.015558111302792154	0.03769727173982493	0.05574723659830043	31302	1
928	500	78	0.6794871794871795	0.32051282051282054	0	0	0	78	1
928	1000	314	0.7738853503184714	0.22611464968152867	0	0	0	314	1
928	2000	1254	0.8014354066985646	0.19457735247208932	0	0.003987240829346092	0	1254	1
928	5000	7831	0.7250670412463287	0.19320648703869236	0.024517941514493678	0.04367258332269187	0.013535946877793385	7831	1
928	10000	31299	0.5871114093102016	0.33093709064187354	0.012620211508354899	0.038116233745487074	0.03121505479408288	31299	1
929	500	79	0.7215189873417721	0	0	0.27848101265822783	0	79	1
929	1000	315	0.9079365079365079	0	0	0.09206349206349207	0	315	1
929	2000	1250	0.9616	0.0048	0	0.0336	0	1250	1
929	5000	7836	0.7006125574272588	0.28611536498213375	0	0.013272077590607452	0	7836	1
