sit_uid	sit_name	segment_number	seg_uid	reg_code	geo_uid	sum	count_per_1000m	date	year	week	day_of_year	segment_length	corine_1
330	Ransäter Arboga	1	823	OSve	8908	2	3.35557738094574	2011-07-05	2011	27	186	596.022613382951	25.0
330	Ransäter Arboga	1	823	OSve	8908	1	1.67778869047287	2011-07-19	2011	29	200	596.022613382951	25.0
330	Ransäter Arboga	1	823	OSve	8908	1	1.67778869047287	2013-06-29	2013	26	180	596.022613382951	25.0
330	Ransäter Arboga	1	823	OSve	8908	3	5.03336607141861	2014-07-05	2014	27	186	596.022613382951	25.0
330	Ransäter Arboga	1	823	OSve	8908	1	1.67778869047287	2015-08-01	2015	31	213	596.022613382951	25.0
330	Ransäter Arboga	1	823	OSve	8908	2	3.35557738094574	2016-07-03	2016	26	185	596.022613382951	25.0
330	Ransäter Arboga	2	822	OSve	8914	1	2.53546174713607	2016-07-17	2016	28	199	394.405477081068	25.0
330	Ransäter Arboga	2	822	OSve	8914	1	2.53546174713607	2022-07-13	2022	28	194	394.405477081068	25.0
330	Ransäter Arboga	3	821	OSve	8909	1	2.6648249893667	2014-07-17	2014	29	198	375.259164857071	24.0
330	Ransäter Arboga	3	821	OSve	8909	1	2.6648249893667	2023-07-08	2023	27	189	375.259164857071	24.0
330	Ransäter Arboga	4	820	OSve	8910	2	3.96206512159586	2015-07-04	2015	27	185	504.787260839981	24.0
330	Ransäter Arboga	4	820	OSve	8910	1	1.98103256079793	2016-07-03	2016	26	185	504.787260839981	24.0
330	Ransäter Arboga	4	820	OSve	8910	1	1.98103256079793	2020-07-19	2020	29	201	504.787260839981	24.0
330	Ransäter Arboga	4	820	OSve	8910	1	1.98103256079793	2021-06-29	2021	26	180	504.787260839981	24.0
330	Ransäter Arboga	4	820	OSve	8910	1	1.98103256079793	2022-07-13	2022	28	194	504.787260839981	24.0
330	Ransäter Arboga	7	817	OSve	8913	1	2.90868408484085	2014-07-05	2014	27	186	343.798078729721	25.0
362	Lötaholmen	1	865	OSve	9031	1	2.63141391801098	2011-06-24	2011	25	175	380.023831733729	21.0
364	Axsjöfallet S	9	867	OSve	8925	2	15.9495376830258	2014-06-15	2014	24	166	125.395484166823	29.0
387	Klören	1	925	SGot	709	2	6.34671931035589	2016-07-08	2016	27	190	315.123436566135	25.0
387	Klören	2	924	SGot	710	1	29.7724558090314	2012-08-09	2012	32	222	33.5880925112214	24.0
390	Broknäs slinga 1, Bogesund	1	937	OSve	8952	2	2.60093015095286	2014-07-17	2014	29	198	768.955675056207	12.0
390	Broknäs slinga 1, Bogesund	1	937	OSve	8952	1	1.30046507547643	2017-06-18	2017	24	169	768.955675056207	12.0
390	Broknäs slinga 1, Bogesund	1	937	OSve	8952	2	2.60093015095286	2018-05-25	2018	21	145	768.955675056207	12.0
390	Broknäs slinga 1, Bogesund	1	937	OSve	8952	2	2.60093015095286	2022-06-23	2022	25	174	768.955675056207	12.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	1	1.6049437402526	2012-07-16	2012	29	198	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	2	3.20988748050521	2013-06-15	2013	24	166	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	1	1.6049437402526	2013-06-29	2013	26	180	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	6	9.62966244151561	2014-06-18	2014	25	169	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	1	1.6049437402526	2015-06-29	2015	27	180	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	1	1.6049437402526	2015-07-16	2015	29	197	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	2	3.20988748050521	2016-06-25	2016	25	177	623.074800019227	24.0
390	Broknäs slinga 1, Bogesund	3	935	OSve	8954	1	1.6049437402526	2025-06-03	2025	23	154	623.074800019227	24.0
411	Längs Nordre älv, Kungälv	4	993	VGotSve	9060	1	1.12361529247236	2020-06-15	2020	25	167	889.984327108646	12.0
412	Remmene skjutfält	1	1003	VGotSve	9017	1	2.36189151081208	2012-07-22	2012	29	204	423.389472133787	18.0
412	Remmene skjutfält	1	1003	VGotSve	9017	1	2.36189151081208	2013-07-07	2013	27	188	423.389472133787	18.0
412	Remmene skjutfält	1	1003	VGotSve	9017	1	2.36189151081208	2016-07-07	2016	27	189	423.389472133787	18.0
412	Remmene skjutfält	1	1003	VGotSve	9017	1	2.36189151081208	2021-07-25	2021	29	206	423.389472133787	18.0
412	Remmene skjutfält	1	1003	VGotSve	9017	2	4.72378302162416	2025-06-27	2025	26	178	423.389472133787	18.0
412	Remmene skjutfält	1	1003	VGotSve	9017	2	4.72378302162416	2025-06-28	2025	26	179	423.389472133787	18.0
412	Remmene skjutfält	2	1002	VGotSve	9020	1	7.36097807109638	2014-07-20	2014	29	201	135.851511897121	36.0
412	Remmene skjutfält	2	1002	VGotSve	9020	1	7.36097807109638	2015-06-11	2015	24	162	135.851511897121	36.0
412	Remmene skjutfält	2	1002	VGotSve	9020	1	7.36097807109638	2016-07-07	2016	27	189	135.851511897121	36.0
412	Remmene skjutfält	4	1000	VGotSve	9019	1	4.61799467836032	2023-06-20	2023	25	171	216.544207962375	36.0
412	Remmene skjutfält	5	999	VGotSve	9021	3	11.0795798512805	2014-06-18	2014	25	169	270.768390161768	24.0
412	Remmene skjutfält	5	999	VGotSve	9021	2	7.38638656752037	2016-06-12	2016	23	164	270.768390161768	24.0
412	Remmene skjutfält	5	999	VGotSve	9021	4	14.7727731350407	2023-06-20	2023	25	171	270.768390161768	24.0
412	Remmene skjutfält	7	997	VGotSve	9016	2	10.482324307614	2012-07-03	2012	27	185	190.797378645046	18.0
412	Remmene skjutfält	7	997	VGotSve	9016	1	5.241162153807	2012-07-22	2012	29	204	190.797378645046	18.0
420	Västra Ringstad, slinga 2	1	2039	VGotSve	9066	3	56.8188014399546	2013-07-11	2013	28	192	52.7994242041582	12.0
420	Västra Ringstad, slinga 2	1	2039	VGotSve	9066	2	37.8792009599697	2014-06-10	2014	24	161	52.7994242041582	12.0
420	Västra Ringstad, slinga 2	1	2039	VGotSve	9066	1	18.9396004799849	2018-05-30	2018	22	150	52.7994242041582	12.0
420	Västra Ringstad, slinga 2	2	2038	VGotSve	9065	1	3.81397268668249	2013-07-11	2013	28	192	262.193802145403	12.0
420	Västra Ringstad, slinga 2	3	2037	VGotSve	9064	1	2.679298809737	2013-07-11	2013	28	192	373.231980085924	12.0
420	Västra Ringstad, slinga 2	3	2037	VGotSve	9064	1	2.679298809737	2018-06-24	2018	25	175	373.231980085924	12.0
420	Västra Ringstad, slinga 2	4	2448	VGotSve	9067	1	2.68531640184175	2017-06-28	2017	26	179	372.395595287818	12.0
426	Lövåsen, Billingsfors	1	1045	VGotSve	9000	1	1.4421416970239	2014-06-14	2014	24	165	693.413138295401	23.0
426	Lövåsen, Billingsfors	5	1041	VGotSve	8995	1	2.6979568582973	2012-07-08	2012	27	190	370.650848965431	29.0
441	Åsenslingan	1	1082	OGot	9038	1	3.33977970562692	2012-06-22	2012	25	174	299.420946332234	18.0
441	Åsenslingan	1	1082	OGot	9038	1	3.33977970562692	2013-07-04	2013	27	185	299.420946332234	18.0
441	Åsenslingan	1	1082	OGot	9038	2	6.67955941125383	2016-07-14	2016	28	196	299.420946332234	18.0
441	Åsenslingan	3	1080	OGot	9040	1	3.01244892425624	2013-07-04	2013	27	185	331.955835648531	18.0
441	Åsenslingan	4	1079	OGot	9041	2	6.75359458817147	2012-07-12	2012	28	194	296.138593143107	18.0
441	Åsenslingan	4	1079	OGot	9041	1	3.37679729408574	2013-07-04	2013	27	185	296.138593143107	18.0
446	Sandliden, Bohus	1	1196	VGotSve	9068	5	60.1156158989048	2012-07-05	2012	27	187	83.1730645230085	2.0
446	Sandliden, Bohus	1	1196	VGotSve	9068	1	12.023123179781	2013-05-30	2013	22	150	83.1730645230085	2.0
446	Sandliden, Bohus	1	1196	VGotSve	9068	4	48.0924927191238	2013-06-15	2013	24	166	83.1730645230085	2.0
446	Sandliden, Bohus	1	1196	VGotSve	9068	2	24.0462463595619	2014-06-09	2014	24	160	83.1730645230085	2.0
446	Sandliden, Bohus	2	1195	VGotSve	9069	2	23.1520318065635	2013-06-15	2013	24	166	86.3855067542283	2.0
446	Sandliden, Bohus	2	1195	VGotSve	9069	2	23.1520318065635	2013-07-07	2013	27	188	86.3855067542283	2.0
446	Sandliden, Bohus	2	1195	VGotSve	9069	1	11.5760159032818	2014-05-29	2014	22	149	86.3855067542283	2.0
446	Sandliden, Bohus	3	1194	VGotSve	9070	2	15.0111351305776	2013-07-07	2013	27	188	133.234427816589	2.0
446	Sandliden, Bohus	4	1193	VGotSve	9072	4	10.9741437326363	2013-06-15	2013	24	166	364.493130165981	24.0
459	Gamla Finntorpet	1	1129	NSveSNor	9099	2	22.1433609435233	2018-06-12	2018	24	163	90.3205256465359	24.0
459	Gamla Finntorpet	3	1127	NSveSNor	9101	1	12.8852380361589	2022-06-14	2022	24	165	77.6081898676434	24.0
477	Mariedal - Östra Vram slinga 2	2	1242	SGot	1174	2	10.4612310997884	2012-07-02	2012	27	184	191.182087549949	18.0
535	Stormossen-Listrevägen	1	1387	OSve	9221	1	9.83092793941749	2015-07-01	2015	27	182	101.719797577852	24.0
535	Stormossen-Listrevägen	6	1382	OSve	9226	3	20.6296961358776	2014-07-04	2014	27	185	145.421434239287	24.0
535	Stormossen-Listrevägen	7	1381	OSve	9227	1	3.32544461946517	2025-07-10	2025	28	191	300.711668492867	24.0
535	Stormossen-Listrevägen	8	1380	OSve	9228	1	4.4654829148642	2013-07-03	2013	27	184	223.9399453688	12.0
535	Stormossen-Listrevägen	8	1380	OSve	9228	1	4.4654829148642	2014-07-04	2014	27	185	223.9399453688	12.0
535	Stormossen-Listrevägen	8	1380	OSve	9228	2	8.9309658297284	2018-06-12	2018	24	163	223.9399453688	12.0
535	Stormossen-Listrevägen	8	1380	OSve	9228	1	4.4654829148642	2019-07-18	2019	29	199	223.9399453688	12.0
535	Stormossen-Listrevägen	8	1380	OSve	9228	1	4.4654829148642	2022-07-06	2022	27	187	223.9399453688	12.0
535	Stormossen-Listrevägen	9	1379	OSve	9229	1	8.08720944860972	2014-07-04	2014	27	185	123.652046649034	12.0
535	Stormossen-Listrevägen	9	1379	OSve	9229	1	8.08720944860972	2018-06-12	2018	24	163	123.652046649034	12.0
535	Stormossen-Listrevägen	9	1379	OSve	9229	2	16.1744188972194	2023-06-06	2023	23	157	123.652046649034	12.0
535	Stormossen-Listrevägen	9	1379	OSve	9229	1	8.08720944860972	2023-06-20	2023	25	171	123.652046649034	12.0
535	Stormossen-Listrevägen	9	1379	OSve	9229	1	8.08720944860972	2025-07-10	2025	28	191	123.652046649034	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	1	4.04287952681697	2013-06-17	2013	25	168	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	1	4.04287952681697	2013-07-03	2013	27	184	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	3	12.1286385804509	2014-07-04	2014	27	185	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	2	8.08575905363393	2018-06-12	2018	24	163	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	2	8.08575905363393	2020-06-23	2020	26	175	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	5	20.2143976340848	2023-06-20	2023	25	171	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	1	4.04287952681697	2023-06-26	2023	26	177	247.34845383516	12.0
535	Stormossen-Listrevägen	10	1378	OSve	9230	1	4.04287952681697	2025-07-01	2025	27	182	247.34845383516	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	1	4.51737711057416	2013-06-17	2013	25	168	221.367394291529	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	1	4.51737711057416	2013-07-03	2013	27	184	221.367394291529	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	1	4.51737711057416	2014-06-01	2014	22	152	221.367394291529	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	2	9.03475422114833	2018-06-26	2018	26	177	221.367394291529	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	1	4.51737711057416	2023-06-20	2023	25	171	221.367394291529	12.0
535	Stormossen-Listrevägen	11	1377	OSve	9231	2	9.03475422114833	2025-07-01	2025	27	182	221.367394291529	12.0
535	Stormossen-Listrevägen	12	1376	OSve	9232	1	7.22306017264897	2018-06-12	2018	24	163	138.445475476811	24.0
535	Stormossen-Listrevägen	13	1375	OSve	9233	1	6.73501822800292	2018-06-07	2018	23	158	148.477697631491	24.0
543	Södra Rörum S slinga	11	1413	SGot	784	1	12.3045529097602	2013-06-17	2013	25	168	81.2707302194444	12.0
549	Kjugekull transekter	1	1453	SGot	2078	2	7.30000067902715	2013-07-07	2013	27	188	273.972577255504	23.0
550	Kjugekull slinga	7	1456	SGot	2086	1	4.67272285733777	2013-07-07	2013	27	188	214.007984323243	12.0
565	Södra Rörum N transekter	5	1544	SGot	789	2	23.8993548966462	2013-06-18	2013	25	169	83.6842671548705	18.0
569	L. Harsjön	1	1579	OSve	9213	2	10.5707268015731	2018-06-28	2018	26	179	189.201749089038	24.0
569	L. Harsjön	1	1579	OSve	9213	1	5.28536340078655	2019-06-22	2019	25	173	189.201749089038	24.0
569	L. Harsjön	2	1578	OSve	9214	2	5.29558037103735	2013-06-21	2013	25	172	377.673429514624	24.0
569	L. Harsjön	2	1578	OSve	9214	2	5.29558037103735	2014-07-07	2014	28	188	377.673429514624	24.0
569	L. Harsjön	2	1578	OSve	9214	5	13.2389509275934	2018-06-28	2018	26	179	377.673429514624	24.0
569	L. Harsjön	2	1578	OSve	9214	1	2.64779018551868	2019-06-22	2019	25	173	377.673429514624	24.0
569	L. Harsjön	2	1578	OSve	9214	8	21.1823214841494	2019-07-18	2019	29	199	377.673429514624	24.0
569	L. Harsjön	2	1578	OSve	9214	2	5.29558037103735	2021-06-11	2021	23	162	377.673429514624	24.0
569	L. Harsjön	3	1577	OSve	9215	2	19.9857027113044	2013-06-21	2013	25	172	100.071537583152	24.0
569	L. Harsjön	3	1577	OSve	9215	2	19.9857027113044	2018-06-09	2018	23	160	100.071537583152	24.0
569	L. Harsjön	3	1577	OSve	9215	4	39.9714054226087	2018-06-28	2018	26	179	100.071537583152	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2013-07-05	2013	27	186	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2013-07-17	2013	29	198	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2014-06-27	2014	26	178	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2015-07-24	2015	30	205	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2016-07-05	2016	27	187	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	3	6.48979348087732	2019-06-22	2019	25	173	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	9	19.469380442632	2019-07-18	2019	29	199	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	2	4.32652898725154	2022-06-21	2022	25	172	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2022-06-26	2022	25	177	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	1	2.16326449362577	2022-07-09	2022	27	190	462.264324564369	24.0
569	L. Harsjön	4	1576	OSve	9216	3	6.48979348087732	2023-07-08	2023	27	189	462.264324564369	24.0
569	L. Harsjön	5	1575	OSve	9217	2	2.10478499895182	2015-07-24	2015	30	205	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	1	1.05239249947591	2016-07-05	2016	27	187	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	9	9.47153249528321	2018-06-09	2018	23	160	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	13	13.6811024931869	2018-06-28	2018	26	179	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	3	3.15717749842774	2019-06-22	2019	25	173	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	2	2.10478499895182	2020-06-15	2020	25	167	950.215818240815	25.0
569	L. Harsjön	5	1575	OSve	9217	1	1.05239249947591	2023-07-24	2023	30	205	950.215818240815	25.0
569	L. Harsjön	6	1574	OSve	9218	11	42.4527852777086	2013-07-17	2013	29	198	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	2	7.71868823231065	2014-07-07	2014	28	188	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	1	3.85934411615533	2016-07-05	2016	27	187	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	2	7.71868823231065	2018-06-09	2018	23	160	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	23	88.7649146715725	2018-06-28	2018	26	179	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	3	11.578032348466	2019-06-22	2019	25	173	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	2	7.71868823231065	2019-07-18	2019	29	199	259.111385225788	24.0
569	L. Harsjön	6	1574	OSve	9218	1	3.85934411615533	2022-06-21	2022	25	172	259.111385225788	24.0
569	L. Harsjön	7	1573	OSve	9219	1	1.03442644699497	2017-06-06	2017	23	157	966.719289616986	24.0
569	L. Harsjön	7	1573	OSve	9219	5	5.17213223497485	2018-06-09	2018	23	160	966.719289616986	24.0
569	L. Harsjön	7	1573	OSve	9219	16	16.5508231519195	2018-06-28	2018	26	179	966.719289616986	24.0
569	L. Harsjön	7	1573	OSve	9219	1	1.03442644699497	2024-06-29	2024	26	181	966.719289616986	24.0
569	L. Harsjön	7	1573	OSve	9219	2	2.06885289398994	2025-06-22	2025	25	173	966.719289616986	24.0
569	L. Harsjön	8	1572	OSve	9220	14	34.2788672949875	2018-06-28	2018	26	179	408.414895379205	24.0
585	Flintabacken slinga	1	1623	SGot	949	1	6.33457971729482	2016-06-22	2016	25	174	157.863669671687	24.0
603	Horsakärr	1	1707	SGot	9195	1	4.09351264296988	2016-07-13	2016	28	195	244.288973118815	24.0
603	Horsakärr	3	1705	SGot	9199	1	3.82197303562029	2014-07-05	2014	27	186	261.64496470282	18.0
603	Horsakärr	5	1703	SGot	9201	3	3.71487799520156	2014-07-05	2014	27	186	807.563533412145	23.0
603	Horsakärr	5	1703	SGot	9201	1	1.23829266506719	2016-07-13	2016	28	195	807.563533412145	23.0
603	Horsakärr	5	1703	SGot	9201	3	3.71487799520156	2017-07-10	2017	28	191	807.563533412145	23.0
603	Horsakärr	6	1702	SGot	9202	2	2.02801013947646	2014-06-07	2014	23	158	986.188363198374	21.0
620	Rosendalen	3	1508	VGotSve	9191	1	2.22763705519701	2016-06-28	2016	26	180	448.906161650987	12.0
620	Rosendalen	4	1507	VGotSve	9192	1	1.12831875354695	2018-06-25	2018	26	176	886.27437668339	12.0
620	Rosendalen	5	1506	VGotSve	9188	1	1.28020280265973	2014-06-09	2014	24	160	781.126238688442	12.0
620	Rosendalen	5	1506	VGotSve	9188	1	1.28020280265973	2015-07-01	2015	27	182	781.126238688442	12.0
620	Rosendalen	5	1506	VGotSve	9188	3	3.8406084079792	2016-07-17	2016	28	199	781.126238688442	12.0
620	Rosendalen	5	1506	VGotSve	9188	1	1.28020280265973	2018-06-25	2018	26	176	781.126238688442	12.0
620	Rosendalen	6	1505	VGotSve	9189	1	1.03433671512252	2016-07-17	2016	28	199	966.803155471038	24.0
630	Bölets ängar	3	1742	VGotSve	9181	2	36.3267659807806	2019-07-13	2019	28	194	55.0558230550482	25.0
643	Vitemölla strandbackar transekter	1	1772	SGot	2163	1	0.585495136642911	2014-05-31	2014	22	151	1707.95611682406	18.0
643	Vitemölla strandbackar transekter	1	1772	SGot	2163	1	0.585495136642911	2014-07-07	2014	28	188	1707.95611682406	18.0
659	Näsby fält - Norra transekter	4	1826	SGot	2224	2	14.5287999803039	2014-06-15	2014	24	166	137.657618159195	18.0
659	Näsby fält - Norra transekter	6	1824	SGot	2222	1	12.2778591382818	2014-06-15	2014	24	166	81.4474240775453	18.0
659	Näsby fält - Norra transekter	8	1822	SGot	2221	2	11.7801080921345	2014-06-15	2014	24	166	169.777729063062	18.0
659	Näsby fält - Norra transekter	9	1821	SGot	2220	1	4.11192452272647	2014-06-15	2014	24	166	243.195125414641	18.0
660	Näsby fält - Norra slinga	2	1830	SGot	2230	1	0.465686580943969	2014-06-15	2014	24	166	2147.36700802705	18.0
660	Näsby fält - Norra slinga	2	1830	SGot	2230	1	0.465686580943969	2014-07-21	2014	30	202	2147.36700802705	18.0
660	Näsby fält - Norra slinga	2	1830	SGot	2230	6	2.79411948566382	2018-06-15	2018	24	166	2147.36700802705	18.0
661	Näsby fält - Södra transekter	1	1839	SGot	2231	1	4.16895820350337	2018-06-15	2018	24	166	239.868080030079	23.0
661	Näsby fält - Södra transekter	8	1832	SGot	2238	1	2.32474793398233	2018-06-15	2018	24	166	430.154162256629	23.0
662	Näsby fält - Södra slinga	1	1845	SGot	2242	1	1.59430328156205	2014-06-15	2014	24	166	627.233231948334	11.0
662	Näsby fält - Södra slinga	1	1845	SGot	2242	1	1.59430328156205	2014-07-21	2014	30	202	627.233231948334	11.0
662	Näsby fält - Södra slinga	2	1844	SGot	2243	2	3.18621489124262	2014-06-15	2014	24	166	627.704052698092	11.0
662	Näsby fält - Södra slinga	2	1844	SGot	2243	1	1.59310744562131	2018-06-15	2018	24	166	627.704052698092	11.0
662	Näsby fält - Södra slinga	3	1843	SGot	2244	1	1.66406614404426	2014-06-15	2014	24	166	600.937651173919	18.0
662	Näsby fält - Södra slinga	4	1842	SGot	2239	2	1.10662755599205	2014-07-21	2014	30	202	1807.2927871447	18.0
662	Näsby fält - Södra slinga	4	1842	SGot	2239	1	0.553313777996025	2018-06-15	2018	24	166	1807.2927871447	18.0
663	Norra Mosslunda transekter	2	1847	SGot	2245	6	6.0473616802519	2014-06-15	2014	24	166	992.168207764626	18.0
664	Norra Mosslunda slinga	2	1854	SGot	2249	6	7.27182154205509	2014-06-15	2014	24	166	825.102756620226	18.0
664	Norra Mosslunda slinga	5	1851	SGot	2251	1	2.40420891332614	2014-07-18	2014	29	199	415.937231767656	18.0
664	Norra Mosslunda slinga	5	1851	SGot	2251	1	2.40420891332614	2018-07-06	2018	27	187	415.937231767656	18.0
664	Norra Mosslunda slinga	6	1850	SGot	2250	2	4.48070858237926	2018-07-06	2018	27	187	446.357972903026	18.0
664	Norra Mosslunda slinga	7	1849	SGot	2248	1	1.67605024265581	2018-07-06	2018	27	187	596.640825286619	25.0
668	Ry transekter	7	1920	SGot	2282	1	10.2560429692953	2014-06-27	2014	26	178	97.5034916481744	23.0
678	Källsbäck, Södra Ny	5	1878	VGotSve	9173	2	4.12448870556864	2015-07-19	2015	29	200	484.908589348231	12.0
678	Källsbäck, Södra Ny	5	1878	VGotSve	9173	1	2.06224435278432	2019-06-22	2019	25	173	484.908589348231	12.0
678	Källsbäck, Södra Ny	5	1878	VGotSve	9173	1	2.06224435278432	2021-06-26	2021	25	177	484.908589348231	12.0
678	Källsbäck, Södra Ny	6	1877	VGotSve	9175	1	3.34421231032304	2016-06-27	2016	26	179	299.024077183485	24.0
679	Ekelund-Bogesund	5	2464	OSve	9706	1	1.37759311010566	2015-07-22	2015	30	203	725.903746660942	24.0
708	Nasumemyr, Tofta skjutfält	1	1942	OGot	9166	1	0.234587952908665	2017-07-02	2017	26	183	4262.79349643049	36.0
708	Nasumemyr, Tofta skjutfält	1	1942	OGot	9166	2	0.46917590581733	2017-07-19	2017	29	200	4262.79349643049	36.0
726	Årby ängar	1	1967	OSve	9161	1	2.55444465322738	2015-07-02	2015	27	183	391.474522157511	18.0
726	Årby ängar	1	1967	OSve	9161	1	2.55444465322738	2015-07-11	2015	28	192	391.474522157511	18.0
735	Heden Stenshuvud	5	1984	SGot	858	1	3.33798836329451	2023-06-17	2023	24	168	299.581631558783	18.0
738	Danskens äng	1	1990	SGot	9256	7	30.501719271729	2016-06-12	2016	23	164	229.495260173353	23.0
738	Danskens äng	1	1990	SGot	9256	8	34.8591077391188	2017-07-06	2017	27	187	229.495260173353	23.0
738	Danskens äng	1	1990	SGot	9256	3	13.0721654021696	2018-06-18	2018	25	169	229.495260173353	23.0
738	Danskens äng	1	1990	SGot	9256	2	8.7147769347797	2019-06-29	2019	26	180	229.495260173353	23.0
738	Danskens äng	1	1990	SGot	9256	2	8.7147769347797	2020-07-17	2020	29	199	229.495260173353	23.0
738	Danskens äng	1	1990	SGot	9256	1	4.35738846738985	2020-08-01	2020	31	214	229.495260173353	23.0
756	Bjärkefall slinga	1	2153	OGot	9139	1	11.801943043619	2016-06-22	2016	25	174	84.7318103725873	24.0
756	Bjärkefall slinga	2	2154	OGot	9140	1	3.5303798618415	2015-07-01	2015	27	182	283.255637958003	24.0
756	Bjärkefall slinga	3	2155	OGot	9141	1	4.6760310503096	2017-07-03	2017	27	184	213.856578205098	24.0
756	Bjärkefall slinga	6	2158	OGot	9144	2	9.63495484826634	2015-07-01	2015	27	182	207.57751660454	24.0
756	Bjärkefall slinga	6	2158	OGot	9144	1	4.81747742413317	2018-06-09	2018	23	160	207.57751660454	24.0
756	Bjärkefall slinga	7	2159	OGot	9145	3	6.97988333245392	2017-07-03	2017	27	184	429.806610957391	21.0
756	Bjärkefall slinga	7	2159	OGot	9145	1	2.32662777748464	2019-06-25	2019	26	176	429.806610957391	21.0
757	Ryr	6	2168	VGotSve	9715	1	11.2728131726039	2015-07-11	2015	28	192	88.709001443427	25.0
799	Fårö, St. Hoburga	1	2232	OGot	9270	1	1.38871703270035	2024-07-20	2024	29	202	720.089101273216	32.0
835	Tosteberga ängar transekter	1	2311	SGot	2406	1	2.10872794761659	2015-06-30	2015	27	181	474.219541278551	18.0
839	Ekebo transekter	3	2328	SGot	2058	1	3.53560894052509	2011-06-25	2011	25	176	282.836709834624	12.0
842	Sånnarna slinga	1	2339	SGot	957	1	1.04794054775243	2020-06-27	2020	26	179	954.252607311316	18.0
852	Lyckan, skogsäng	1	2369	VGotSve	9892	1	2.68935142849212	2017-06-14	2017	24	165	371.836863492654	24.0
852	Lyckan, skogsäng	1	2369	VGotSve	9892	1	2.68935142849212	2019-06-23	2019	25	174	371.836863492654	24.0
853	Torsked	1	2370	VGotSve	9891	1	1.54488653805196	2004-06-03	2004	23	155	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2004-06-28	2004	27	180	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2005-06-13	2005	24	164	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	1	1.54488653805196	2005-07-06	2005	27	187	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2005-07-13	2005	28	194	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2007-06-15	2007	24	166	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	1	1.54488653805196	2007-06-23	2007	25	174	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	4	6.17954615220783	2007-06-24	2007	25	175	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2008-06-10	2008	24	162	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	1	1.54488653805196	2008-06-17	2008	25	169	647.296727215295	21.0
853	Torsked	1	2370	VGotSve	9891	2	3.08977307610392	2008-06-25	2008	26	177	647.296727215295	21.0
