sit_uid	sit_name	reg_code	sum	count_per_1000m	date	year	week	day_of_year	length_of_transect	lat	lon	site_category	county	corine_1
569	L. Harsjön	OSve	3	0.807825692002396	2015/07/24	2015	30	205	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	3	0.807825692002396	2016/07/05	2016	27	187	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	1	0.269275230667465	2017/06/06	2017	23	157	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	18	4.84695415201438	2018/06/09	2018	23	160	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	77	20.7341927613948	2018/06/28	2018	26	179	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	11	2.96202753734212	2019/06/22	2019	25	173	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	19	5.11622938268184	2019/07/18	2019	29	199	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	2	0.538550461334931	2020/06/15	2020	25	167	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	2	0.538550461334931	2021/06/11	2021	23	162	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	3	0.807825692002396	2022/06/21	2022	25	172	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	1	0.269275230667465	2022/06/26	2022	25	177	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	1	0.269275230667465	2022/07/09	2022	27	190	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	3	0.807825692002396	2023/07/08	2023	27	189	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	1	0.269275230667465	2023/07/24	2023	30	205	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	1	0.269275230667465	2024/06/29	2024	26	181	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
569	L. Harsjön	OSve	2	0.538550461334931	2025/06/22	2025	25	173	3713.67242921398	6606333.95520393	688465.784322554	True	Stockholms län	25.0
585	Flintabacken slinga	SGot	1	1.43380544781458	2016/06/22	2016	25	174	697.444692740016	6196322.88823457	454480.566663217	True	Skåne län	24.0
603	Horsakärr	SGot	2	0.494254069249425	2014/06/07	2014	23	158	4046.50183869442	6218033.36199086	390891.579191414	True	Skåne län	23.0
603	Horsakärr	SGot	4	0.98850813849885	2014/07/05	2014	27	186	4046.50183869442	6218033.36199086	390891.579191414	True	Skåne län	23.0
603	Horsakärr	SGot	2	0.494254069249425	2016/07/13	2016	28	195	4046.50183869442	6218033.36199086	390891.579191414	True	Skåne län	23.0
603	Horsakärr	SGot	3	0.741381103874138	2017/07/10	2017	28	191	4046.50183869442	6218033.36199086	390891.579191414	True	Skåne län	23.0
620	Rosendalen	VGotSve	1	0.193670930558236	2014/06/09	2014	24	160	5163.39750688245	6554592.60292838	378899.891364145	True	Värmlands län	12.0
620	Rosendalen	VGotSve	1	0.193670930558236	2015/07/01	2015	27	182	5163.39750688245	6554592.60292838	378899.891364145	True	Värmlands län	12.0
620	Rosendalen	VGotSve	1	0.193670930558236	2016/06/28	2016	26	180	5163.39750688245	6554592.60292838	378899.891364145	True	Värmlands län	12.0
620	Rosendalen	VGotSve	4	0.774683722232943	2016/07/17	2016	28	199	5163.39750688245	6554592.60292838	378899.891364145	True	Värmlands län	12.0
620	Rosendalen	VGotSve	2	0.387341861116472	2018/06/25	2018	26	176	5163.39750688245	6554592.60292838	378899.891364145	True	Värmlands län	12.0
630	Bölets ängar	VGotSve	2	4.21906757277336	2019/07/13	2019	28	194	474.03839011882	6497368.98363105	471972.291141499	True	Västra Götalands län	25.0
643	Vitemölla strandbackar transekter	SGot	1	0.585495136642911	2014/05/31	2014	22	151	1707.95611682406	6173376.11350124	447986.614272845	True	Skåne län	12.0
643	Vitemölla strandbackar transekter	SGot	1	0.585495136642911	2014/07/07	2014	28	188	1707.95611682406	6173376.11350124	447986.614272845	True	Skåne län	12.0
659	Näsby fält - Norra transekter	SGot	6	3.86044562565306	2014/06/15	2014	24	166	1554.22471440327	6213999.4591586	445927.923400027	True	Skåne län	23.0
660	Näsby fält - Norra slinga	SGot	1	0.257954707637454	2014/06/15	2014	24	166	3876.6495450258	6213999.4591586	445927.923400027	True	Skåne län	23.0
660	Näsby fält - Norra slinga	SGot	1	0.257954707637454	2014/07/21	2014	30	202	3876.6495450258	6213999.4591586	445927.923400027	True	Skåne län	23.0
660	Näsby fält - Norra slinga	SGot	6	1.54772824582472	2018/06/15	2018	24	166	3876.6495450258	6213999.4591586	445927.923400027	True	Skåne län	23.0
661	Näsby fält - Södra transekter	SGot	2	0.623900259976097	2018/06/15	2018	24	166	3205.64059402159	6212811.6267727	446668.478296003	True	Skåne län	18.0
662	Näsby fält - Södra slinga	SGot	4	1.00824949495073	2014/06/15	2014	24	166	3967.27200958873	6212022.95871833	446153.914393944	True	Skåne län	11.0
662	Näsby fält - Södra slinga	SGot	3	0.756187121213047	2014/07/21	2014	30	202	3967.27200958873	6212022.95871833	446153.914393944	True	Skåne län	11.0
662	Näsby fält - Södra slinga	SGot	2	0.504124747475365	2018/06/15	2018	24	166	3967.27200958873	6212022.95871833	446153.914393944	True	Skåne län	11.0
663	Norra Mosslunda transekter	SGot	6	3.75219599196996	2014/06/15	2014	24	166	1599.0635917848	6203587.85732458	443431.58733855	True	Skåne län	18.0
664	Norra Mosslunda slinga	SGot	6	2.01648603437947	2014/06/15	2014	24	166	2975.47312389216	6203587.85732458	443431.58733855	True	Skåne län	18.0
664	Norra Mosslunda slinga	SGot	1	0.336081005729912	2014/07/18	2014	29	199	2975.47312389216	6203587.85732458	443431.58733855	True	Skåne län	18.0
664	Norra Mosslunda slinga	SGot	4	1.34432402291965	2018/07/06	2018	27	187	2975.47312389216	6203587.85732458	443431.58733855	True	Skåne län	18.0
668	Ry transekter	SGot	1	0.968317004828748	2014/06/27	2014	26	178	1032.71965173931	6198618.18661293	404353.658730505	True	Skåne län	23.0
678	Källsbäck, Södra Ny	VGotSve	2	0.819764993402487	2015/07/19	2015	29	200	2439.72359895349	6559332.4693279	394875.798648013	True	Värmlands län	24.0
678	Källsbäck, Södra Ny	VGotSve	1	0.409882496701244	2016/06/27	2016	26	179	2439.72359895349	6559332.4693279	394875.798648013	True	Värmlands län	24.0
678	Källsbäck, Södra Ny	VGotSve	1	0.409882496701244	2019/06/22	2019	25	173	2439.72359895349	6559332.4693279	394875.798648013	True	Värmlands län	24.0
678	Källsbäck, Södra Ny	VGotSve	1	0.409882496701244	2021/06/26	2021	25	177	2439.72359895349	6559332.4693279	394875.798648013	True	Värmlands län	24.0
679	Ekelund-Bogesund	OSve	1	0.356431912017461	2015/07/22	2015	30	203	2805.58492739846	6591572.0645249	681615.93858571	True	Stockholms län	24.0
708	Nasumemyr, Tofta skjutfält	OGot	1	0.234587952908665	2017/07/02	2017	26	183	4262.79349643049	6381743.73621631	688084.1574405	True	Gotlands län	36.0
708	Nasumemyr, Tofta skjutfält	OGot	2	0.46917590581733	2017/07/19	2017	29	200	4262.79349643049	6381743.73621631	688084.1574405	True	Gotlands län	36.0
726	Årby ängar	OSve	1	0.393680731552139	2015/07/02	2015	27	183	2540.12939891004	6585040.82602275	586278.919382686	True	Södermanlands län	24.0
726	Årby ängar	OSve	1	0.393680731552139	2015/07/11	2015	28	192	2540.12939891004	6585040.82602275	586278.919382686	True	Södermanlands län	24.0
735	Heden Stenshuvud	SGot	1	0.38626811762563	2023/06/17	2023	24	168	2588.87532874043	6167297.15374158	454300.588109481	True	Skåne län	18.0
738	Danskens äng	SGot	7	30.501719271729	2016/06/12	2016	23	164	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
738	Danskens äng	SGot	8	34.8591077391188	2017/07/06	2017	27	187	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
738	Danskens äng	SGot	3	13.0721654021696	2018/06/18	2018	25	169	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
738	Danskens äng	SGot	2	8.7147769347797	2019/06/29	2019	26	180	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
738	Danskens äng	SGot	2	8.7147769347797	2020/07/17	2020	29	199	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
738	Danskens äng	SGot	1	4.35738846738985	2020/08/01	2020	31	214	229.495260173353	6197556.66098706	416695.124505187	True	Skåne län	23.0
756	Bjärkefall slinga	OGot	3	0.96955792895741	2015/07/01	2015	27	182	3094.19366331827	6416854.77717776	531094.943750322	True	Östergötlands län	24.0
756	Bjärkefall slinga	OGot	1	0.323185976319137	2016/06/22	2016	25	174	3094.19366331827	6416854.77717776	531094.943750322	True	Östergötlands län	24.0
756	Bjärkefall slinga	OGot	4	1.29274390527655	2017/07/03	2017	27	184	3094.19366331827	6416854.77717776	531094.943750322	True	Östergötlands län	24.0
756	Bjärkefall slinga	OGot	1	0.323185976319137	2018/06/09	2018	23	160	3094.19366331827	6416854.77717776	531094.943750322	True	Östergötlands län	24.0
756	Bjärkefall slinga	OGot	1	0.323185976319137	2019/06/25	2019	26	176	3094.19366331827	6416854.77717776	531094.943750322	True	Östergötlands län	24.0
757	Ryr	VGotSve	1	0.586136912267265	2015/07/11	2015	28	192	1706.086033947	6520860.40326869	354175.717790374	True	Västra Götalands län	24.0
799	Fårö, St. Hoburga	OGot	1	0.923755909760441	2024/07/20	2024	29	202	1082.53705273651	6430365.33982655	748416.48122826	True	Gotlands län	32.0
835	Tosteberga ängar transekter	SGot	1	0.57686153370305	2015/06/30	2015	27	181	1733.51825624547	6207628.71862732	466269.730122957	True	Skåne län	18.0
839	Ekebo transekter	SGot	1	0.854781122368502	2011/06/25	2011	25	176	1169.89013190782	6197699.37457054	439824.877283236	True	Skåne län	12.0
842	Sånnarna slinga	SGot	1	0.749659778601322	2020/06/27	2020	26	179	1333.93844587174	6198333.29205281	453216.659215198	True	Skåne län	18.0
852	Lyckan, skogsäng	VGotSve	1	2.68935142849212	2017/06/14	2017	24	165	371.836863492654	6616196.88831394	419346.993416709	True	Värmlands län	24.0
852	Lyckan, skogsäng	VGotSve	1	2.68935142849212	2019/06/23	2019	25	174	371.836863492654	6616196.88831394	419346.993416709	True	Värmlands län	24.0
853	Torsked	VGotSve	1	1.54488653805196	2004/06/03	2004	23	155	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2004/06/28	2004	27	180	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2005/06/13	2005	24	164	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2005/07/06	2005	27	187	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2005/07/13	2005	28	194	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2007/06/15	2007	24	166	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2007/06/23	2007	25	174	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	4	6.17954615220783	2007/06/24	2007	25	175	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2008/06/10	2008	24	162	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2008/06/17	2008	25	169	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2008/06/25	2008	26	177	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	3	4.63465961415587	2008/07/02	2008	27	184	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2009/06/16	2009	25	167	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	4	6.17954615220783	2010/06/24	2010	25	175	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	3	4.63465961415587	2010/07/02	2010	26	183	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	4	6.17954615220783	2010/07/09	2010	27	190	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2011/06/19	2011	24	170	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2012/07/10	2012	28	192	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2015/06/29	2015	27	180	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	5	7.72443269025979	2018/06/12	2018	24	163	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	1	1.54488653805196	2023/06/05	2023	23	156	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
853	Torsked	VGotSve	2	3.08977307610392	2023/06/16	2023	24	167	647.296727215295	6616846.96615139	422667.611808834	True	Värmlands län	21.0
854	Torsberget	VGotSve	1	2.8040032572277	2004/06/11	2004	24	163	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2007/06/15	2007	24	166	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2007/06/24	2007	25	175	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	2	5.6080065144554	2008/06/20	2008	25	172	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2008/06/25	2008	26	177	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2009/06/21	2009	25	172	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	2	5.6080065144554	2009/06/29	2009	27	180	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2009/07/08	2009	28	189	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2010/06/23	2010	25	174	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2011/07/06	2011	27	187	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
854	Torsberget	VGotSve	1	2.8040032572277	2017/06/14	2017	24	165	356.632966606713	6614852.33039146	418922.527227198	True	Värmlands län	24.0
855	Fördarvern	VGotSve	1	1.21538575879683	2008/07/13	2008	28	195	822.784036066008	6614765.22631985	418334.849298156	True	Värmlands län	24.0
855	Fördarvern	VGotSve	1	1.21538575879683	2009/06/29	2009	27	180	822.784036066008	6614765.22631985	418334.849298156	True	Värmlands län	24.0
855	Fördarvern	VGotSve	2	2.43077151759365	2009/07/08	2009	28	189	822.784036066008	6614765.22631985	418334.849298156	True	Värmlands län	24.0
855	Fördarvern	VGotSve	3	3.64615727639048	2011/06/14	2011	24	165	822.784036066008	6614765.22631985	418334.849298156	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	1	2.0452649800634	2005/07/14	2005	28	195	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	1	2.0452649800634	2008/06/17	2008	25	169	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	1	2.0452649800634	2008/07/01	2008	27	183	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	1	2.0452649800634	2010/07/02	2010	26	183	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	4	8.18105992025359	2015/07/01	2015	27	182	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	6	12.2715898803804	2016/06/25	2016	25	177	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	2	4.0905299601268	2020/06/23	2020	26	175	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	3	6.13579494019019	2022/06/29	2022	26	180	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
856	Fensbol, Ektäppan	VGotSve	1	2.0452649800634	2023/06/24	2023	25	175	488.934201557102	6679067.31956827	390593.752212073	True	Värmlands län	24.0
888	Båstorp, Ale	VGotSve	2	3.79212975819907	2015/07/11	2015	28	192	527.408112993956	6430257.09754863	330215.113840743	True	Västra Götalands län	21.0
903	Stråslingan	OSve	5	1.51796660846666	2016/06/14	2016	24	166	3293.88009730374	6645239.21997171	589161.716257533	True	Västmanlands län	21.0
903	Stråslingan	OSve	2	0.607186643386665	2016/07/03	2016	26	185	3293.88009730374	6645239.21997171	589161.716257533	True	Västmanlands län	21.0
903	Stråslingan	OSve	1	0.303593321693333	2017/06/28	2017	26	179	3293.88009730374	6645239.21997171	589161.716257533	True	Västmanlands län	21.0
903	Stråslingan	OSve	3	0.910779965079998	2017/07/06	2017	27	187	3293.88009730374	6645239.21997171	589161.716257533	True	Västmanlands län	21.0
903	Stråslingan	OSve	3	0.910779965079998	2017/07/19	2017	29	200	3293.88009730374	6645239.21997171	589161.716257533	True	Västmanlands län	21.0
905	Skeppsvik	OSve	1	0.37626310251037	2016/06/09	2016	23	161	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	1	0.37626310251037	2016/06/25	2016	25	177	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	1	0.37626310251037	2016/07/08	2016	27	190	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	1	0.37626310251037	2017/06/06	2017	23	157	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	1	0.37626310251037	2018/06/18	2018	25	169	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	7	2.63384171757259	2023/06/23	2023	25	174	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
905	Skeppsvik	OSve	2	0.752526205020739	2024/07/21	2024	29	203	2657.71475685007	6499523.53538246	605776.123114422	True	Södermanlands län	2.0
915	Knutserud	VGotSve	1	1.95555038513799	2017/06/21	2017	25	172	511.364988394015	6616771.81749814	407188.523794245	True	Värmlands län	21.0
915	Knutserud	VGotSve	1	1.95555038513799	2024/06/15	2024	24	167	511.364988394015	6616771.81749814	407188.523794245	True	Värmlands län	21.0
916	Råbäcksängen	VGotSve	2	9.50544358482098	2024/06/15	2024	24	167	210.4057514153	6616271.18940187	406213.060075232	True	Värmlands län	24.0
917	Mickelstorp	VGotSve	5	12.3736635781779	2017/06/21	2017	25	172	404.084042564238	6616411.77771887	405855.516121432	True	Värmlands län	25.0
917	Mickelstorp	VGotSve	1	2.47473271563558	2020/06/20	2020	25	172	404.084042564238	6616411.77771887	405855.516121432	True	Värmlands län	25.0
917	Mickelstorp	VGotSve	1	2.47473271563558	2024/06/01	2024	22	153	404.084042564238	6616411.77771887	405855.516121432	True	Värmlands län	25.0
917	Mickelstorp	VGotSve	5	12.3736635781779	2024/06/15	2024	24	167	404.084042564238	6616411.77771887	405855.516121432	True	Värmlands län	25.0
918	Alstrumsängen	VGotSve	6	4.69625469246229	2017/06/27	2017	26	178	1277.61384186217	6596483.23336165	419884.181167982	True	Värmlands län	18.0
918	Alstrumsängen	VGotSve	1	0.782709115410381	2020/06/09	2020	24	161	1277.61384186217	6596483.23336165	419884.181167982	True	Värmlands län	18.0
918	Alstrumsängen	VGotSve	1	0.782709115410381	2022/06/19	2022	24	170	1277.61384186217	6596483.23336165	419884.181167982	True	Värmlands län	18.0
918	Alstrumsängen	VGotSve	3	2.34812734623114	2023/06/20	2023	25	171	1277.61384186217	6596483.23336165	419884.181167982	True	Värmlands län	18.0
918	Alstrumsängen	VGotSve	4	3.13083646164152	2024/06/17	2024	25	169	1277.61384186217	6596483.23336165	419884.181167982	True	Värmlands län	18.0
919	Almarskogen	VGotSve	3	3.8957667966862	2017/06/27	2017	26	178	770.06662784637	6591455.91670711	415055.345658723	True	Värmlands län	24.0
919	Almarskogen	VGotSve	1	1.29858893222873	2021/06/24	2021	25	175	770.06662784637	6591455.91670711	415055.345658723	True	Värmlands län	24.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2016/06/30	2016	26	182	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	10	5.89678509132343	2017/06/28	2017	26	179	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2017/07/24	2017	30	205	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2018/06/26	2018	26	177	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2020/06/29	2020	27	181	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2021/06/24	2021	25	175	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2021/07/02	2021	26	183	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2021/07/10	2021	27	191	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2021/07/18	2021	28	199	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2022/06/21	2022	25	172	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2022/06/30	2022	26	181	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2022/07/19	2022	29	200	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2023/06/10	2023	23	161	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2023/06/20	2023	25	171	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2023/06/27	2023	26	178	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	3	1.76903552739703	2023/07/08	2023	27	189	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2023/07/19	2023	29	200	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	2	1.17935701826469	2024/07/09	2024	28	191	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2024/07/20	2024	29	202	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2025/06/26	2025	26	177	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2025/07/01	2025	27	182	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2025/07/09	2025	28	190	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2025/07/16	2025	29	197	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
958	Hågadalen Södra Norby	OSve	1	0.589678509132343	2025/07/28	2025	31	209	1695.83931670056	6635131.02333135	645941.95235627	True	Uppsala län	12.0
963	Hälle	VGotSve	5	2.62241073994999	2024/06/02	2024	22	154	1906.64258799342	6624619.56271603	349690.38363458	True	Värmlands län	24.0
963	Hälle	VGotSve	3	1.57344644397	2025/06/13	2025	24	164	1906.64258799342	6624619.56271603	349690.38363458	True	Värmlands län	24.0
976	Igelbäcken naturreservat	OSve	2	0.593629500612339	2017/06/17	2017	24	168	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	3	0.890444250918508	2017/07/06	2017	27	187	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	3	0.890444250918508	2017/07/20	2017	29	201	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	1	0.296814750306169	2018/06/08	2018	23	159	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	5	1.48407375153085	2018/06/16	2018	24	167	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	2	0.593629500612339	2018/07/08	2018	27	189	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
976	Igelbäcken naturreservat	OSve	1	0.296814750306169	2018/07/22	2018	29	203	3369.10480011011	6587500.98693882	668522.410269374	True	Stockholms län	18.0
1007	Boåsen 6378	VGotSve	1	2.89220613143922	2015/08/02	2015	31	214	345.756821801073	6524767.49220518	449257.737504544	True	Västra Götalands län	12.0
1008	Boåsen 6603	VGotSve	1	2.17810954069685	2015/08/02	2015	31	214	459.113732030239	6524693.60571203	449513.521146455	True	Västra Götalands län	12.0
1009	Boåsen 7563	VGotSve	1	4.24961804798569	2015/08/02	2015	31	214	235.315265679935	6524814.75494448	449115.227448619	True	Västra Götalands län	12.0
1036	Långsered A	VGotSve	1	2.70735716010459	2015/06/16	2015	25	167	369.363900240398	6412461.40830869	415266.005620799	True	Västra Götalands län	21.0
1037	Långsered B	VGotSve	1	10.2900830302192	2015/08/06	2015	32	218	97.180945679765	6412431.73721133	415376.308401286	True	Västra Götalands län	21.0
1057	Åsabacken	VGotSve	1	2.91027905964097	2015/08/02	2015	31	214	343.609660622499	6460451.16761455	423270.812565547	True	Västra Götalands län	12.0
1068	Älleköpinge slinga	SGot	3	1.75659397336016	2017/07/04	2017	27	185	1707.85055937619	6198516.57626713	451447.278261992	True	Skåne län	12.0
