landscape	model	rep	simulation_year	target	empirical_year	locality	n_draws	mean_FROH	median_draw_FROH	sd_sampling	q025_sampling	q975_sampling	min_draw_FROH	max_draw_FROH	empirical_FROH
skane_only	Kexp1p3_D120	rep005	2020	ESkane_mod	2021	Fästan	100	0.0175934866451302	0.0135839541630597	0.0130060645092598	0.00232673552129425	0.046876296542603	0	0.0538245982806473	0.016125
skane_only	Kexp1p3_D120	rep005	2020	SESkane_mod	2022	SE Skåne	100	0.0483025207427817	0.0233191087776938	0.0574476960426577	0.00270806138011562	0.198253224095251	0.00117351643282702	0.218266139505094	0.1537142857
skane_only	Kexp1p3_D120	rep005	2020	WSkane_mod	2021	Silvåkra	100	0.0207737560305613	0.0165276046041469	0.0210655380653673	0.00489064746958527	0.0825811672146324	0.00120895294286022	0.140917850285945	0.061375
skane_only	Kexp1p5_D120	rep001	1951	WSkane_hist	1951	Torna Hällestad	100	0.0255345566936681	0.0170827198118915	0.0223859370007228	0.00181471365805772	0.0871538619583341	0	0.104061035486292	0.0082
skane_only	Kexp1p5_D120	rep001	1956	ESkane_hist	1956	Degeberga	100	0.029644288802949	0.0168679543812236	0.0358785351514746	0	0.138346155628032	0	0.149515517553854	0.0084
skane_only	Kexp1p5_D120	rep001	2020	ESkane_mod	2021	Fästan	100	0.0342846557557853	0.0267181357118985	0.025278213223484	0.00572102159332068	0.0940296317815134	0.00436518924144088	0.108202773284775	0.016125
skane_only	Kexp1p5_D120	rep001	2020	SESkane_mod	2022	SE Skåne	100	0.0386141101332127	0.0287310907915962	0.0298347413542297	0.00832613037523492	0.106524567607987	0.00741147846904508	0.124486889996477	0.1537142857
skane_only	Kexp1p5_D120	rep001	2020	WSkane_mod	2021	Silvåkra	100	0.0265831054078258	0.01768839840573	0.027460927945343	0.0047360404536012	0.10848437885186	0.00413988490304179	0.124700069813485	0.061375
skane_only	Kexp1p5_D120	rep002	1951	WSkane_hist	1951	Torna Hällestad	100	0.026352489870537	0.0149229125770617	0.0389657454432571	0.00446017886238573	0.158986821794429	0.00181653478957745	0.219497573262195	0.0082
skane_only	Kexp1p5_D120	rep002	1956	ESkane_hist	1956	Degeberga	100	0.0175856722296915	0.0149849787638815	0.0147506479101316	0.00234126109174201	0.0459557053917423	0	0.105940850206045	0.0084
skane_only	Kexp1p5_D120	rep002	2020	ESkane_mod	2021	Fästan	100	0.0875033038997987	0.0706960699351691	0.0621997926951225	0.00661485609471413	0.193385652644522	0.00592909755495791	0.261081928761116	0.016125
skane_only	Kexp1p5_D120	rep002	2020	SESkane_mod	2022	SE Skåne	100	0.0374982057811179	0.0302483327021499	0.0254851463789514	0.00971494182188693	0.0949173091408679	0.00236180438053332	0.101570397228982	0.1537142857
skane_only	Kexp1p5_D120	rep002	2020	WSkane_mod	2021	Silvåkra	100	0.0319433169328199	0.0184002621117513	0.0367614168587318	0.00247323999337038	0.127301563743037	0.0012082234056306	0.149287178857066	0.061375
skane_only	Kexp1p5_D120	rep003	1951	WSkane_hist	1951	Torna Hällestad	100	0.0250182511363091	0.0143525255081078	0.0403521867700079	0.00254429143186543	0.205786167912148	0	0.216189208437386	0.0082
skane_only	Kexp1p5_D120	rep003	1956	ESkane_hist	1956	Degeberga	100	0.0351257106015421	0.0167047084823461	0.0507787828017104	0.00221120590877122	0.163855559840672	0	0.289433134852723	0.0084
skane_only	Kexp1p5_D120	rep003	2020	ESkane_mod	2021	Fästan	100	0.0225266840185483	0.0164539116598333	0.0176419662071858	0.00414810284940973	0.0650029804178263	0.00314990933853621	0.0659878109694406	0.016125
skane_only	Kexp1p5_D120	rep003	2020	SESkane_mod	2022	SE Skåne	100	0.0362211174181742	0.0173819669449651	0.0365906786482037	0.00356671120477619	0.119755555150237	0.00108730745188321	0.143675228013864	0.1537142857
skane_only	Kexp1p5_D120	rep003	2020	WSkane_mod	2021	Silvåkra	100	0.0213061215559322	0.0158904603594261	0.0169035020924295	0.0042019334970389	0.0616725099693522	0.00373674779482201	0.0692328442154205	0.061375
skane_only	Kexp1p5_D120	rep004	1951	WSkane_hist	1951	Torna Hällestad	100	0.0397249846590587	0.0214088936605358	0.0565308791145427	0.00237520019663675	0.224444337187407	0	0.335367164337596	0.0082
skane_only	Kexp1p5_D120	rep004	1956	ESkane_hist	1956	Degeberga	100	0.026676304098801	0.0201340344534739	0.0337714137739198	0.00222294177404551	0.155572978281896	0	0.171878206897172	0.0084
skane_only	Kexp1p5_D120	rep004	2020	ESkane_mod	2021	Fästan	100	0.0226733287489989	0.0210747359113965	0.00926386596440717	0.00845197400249535	0.0463329231720082	0.00646630811138487	0.0575277938189887	0.016125
skane_only	Kexp1p5_D120	rep004	2020	SESkane_mod	2022	SE Skåne	100	0.0537585487283242	0.0419683270830715	0.0413344541310459	0.00980840485620415	0.141924741153366	0.00602619517880037	0.175108996920213	0.1537142857
skane_only	Kexp1p5_D120	rep004	2020	WSkane_mod	2021	Silvåkra	100	0.0295854679721794	0.0163983022002998	0.0365888162215338	0.00465458229564733	0.129829139572428	0.00188107623811248	0.203141145853266	0.061375
skane_only	Kexp1p5_D120	rep005	1951	WSkane_hist	1951	Torna Hällestad	100	0.0179073564674883	0.0124003665195042	0.0182718455197949	0.00280171451836933	0.0712524028890397	0.00196819589549184	0.093563043818356	0.0082
skane_only	Kexp1p5_D120	rep005	1956	ESkane_hist	1956	Degeberga	100	0.0272944787744435	0.01678697445752	0.035919379494646	0.00294771312416558	0.156141946304097	0	0.170842331174368	0.0084
skane_only	Kexp1p5_D120	rep005	2020	ESkane_mod	2021	Fästan	100	0.0491142268849938	0.0346091816121084	0.049984133117424	0.00327168508096107	0.189395129513904	0.00294549042436548	0.250578032360877	0.016125
skane_only	Kexp1p5_D120	rep005	2020	SESkane_mod	2022	SE Skåne	100	0.0338976438644281	0.0318861225697952	0.0177843115473066	0.00986481330196014	0.0718250567436085	0.00701745089207296	0.0957998333711143	0.1537142857
skane_only	Kexp1p5_D120	rep005	2020	WSkane_mod	2021	Silvåkra	100	0.02622815249048	0.0181479487556522	0.0274993681614808	0.00368321735499085	0.120041665678886	0.00125343534562168	0.152753087569414	0.061375
