landscape	model	rep	simulation_year	target	target_region	locality	empirical_population	empirical_year	match_type	model_x	model_y	radius	total_snapshot_N	available	required	enough	nearest_distance	females_in_pool	males_in_pool	source_file
skane_only	Kexp1p5_D120	rep001	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	12401	59	7	TRUE	0.539235061337601	32	27	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep002	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	13006	40	7	TRUE	0.681279825111112	18	22	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep003	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	12628	59	7	TRUE	0.694837074926078	23	36	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep004	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	12405	45	7	TRUE	0.142966394228357	23	22	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep005	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	12615	59	7	TRUE	0.524793868454908	25	34	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep001	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	18442	163	5	TRUE	0.254051618985929	75	88	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep001_year1951_positions.tsv
skane_only	Kexp1p5_D120	rep002	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	19485	174	5	TRUE	0.159744174701047	86	88	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep002_year1951_positions.tsv
skane_only	Kexp1p5_D120	rep003	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	19608	202	5	TRUE	0.254491972874086	106	96	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep003_year1951_positions.tsv
skane_only	Kexp1p5_D120	rep004	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	19140	185	5	TRUE	0.177980971690409	96	89	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep004_year1951_positions.tsv
skane_only	Kexp1p5_D120	rep005	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	19000	165	5	TRUE	0.50389253092869	88	77	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep005_year1951_positions.tsv
skane_only	Kexp1p5_D120	rep001	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	12401	74	8	TRUE	0.409797322995515	30	44	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep002	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	13006	123	8	TRUE	0.133521556958861	49	74	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep003	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	12628	126	8	TRUE	0.188925803561394	64	62	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep004	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	12405	112	8	TRUE	0.225191055267553	60	52	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep005	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	12615	105	8	TRUE	0.261014809985519	52	53	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep005_year2020_positions.tsv
