sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence
3927	Aledal	T	159	6285612.77542855	592280.881406776	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
30	Trädgården till Tofta, Villa Toftasjö 223	P	538	6285505.84632696	378003.503939995	Hallands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3282	Duvstigen 2	P	65	6284962.44086598	583399.842555186	Kalmar län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
39	Jordtorpsåsen	T	3541	6282526.88244287	595198.451121103	Kalmar län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
267	Gråborg	T	24	6281115.99309154	597898.373841887	Kalmar län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
601	Krankelösa	P	88	6279813.17960559	570676.890333241	Kalmar län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3771	Rinkaby 7:41	P	26	6279746.22244556	574930.494401518	Kalmar län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
266	Degerrörsbackarna	T	96	6278153.40325152	594554.049816412	Kalmar län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3939	Tävelsrum	T	141	6278006.79624183	596370.318307605	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	311.0	Broad-leaved forest	Forest	0
3305	Hildeborg	T	1866	6277708.13292128	596647.760795041	Kalmar län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
34	Hunshult 3	P	11492	6277257.68939715	481358.863592402	Kronobergs län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3930	Gårdby sandhed	T	316	6276617.32044601	600893.538280757	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
2934	Mosslunda 3	T	352	6276571.83250817	401415.926689803	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
417	Öringe	P	3	6274257.58669886	380720.47083414	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3937	Skarpa Alby, Biogeo	T	435	6272913.05664567	598496.667824654	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
898	Skarpa Alby	P	109	6272789.8224178	597708.31118521	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
2930	Abrahams gård 10, punkt	P	1224	6272730.0862824	498003.778972782	Kalmar län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3965	Abrahams gård 10, slinga	T	220	6272730.0862824	498003.778972782	Kalmar län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
614	Graneryd	P	1	6272524.26047936	456322.640875158	Kronobergs län	Svensk Dagfjärilsövervakning, LU	324.0	Transitional woodland-shrub	Unmanaged grass/shrubland	0
3935	Möckelmossen - Mysinge alvar	T	196	6266084.01588651	594602.865582997	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
709	Ängsvägen 7	P	72	6265507.90360534	488480.203437027	Kronobergs län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
40	Stagneliusgatan 21, Mörbylånga	P	17	6264657.81444288	585187.037690827	Kalmar län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
986	Idgränd 8, Laholm	P	460	6264418.5551099	378331.348936246	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
29	Körvelgången 17, Laholm	P	110	6263652.41298191	380669.148545694	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3932	Gösslunda alvar	T	366	6261416.98651288	593477.944564189	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
2905	Torrahems fjärilsslinga	T	24	6261092.10027655	416551.617211995	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
811	Bjärekusten slinga	T	178	6260316.34471577	360252.050165064	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
818	Hallands Väderö slinga	T	111	6258526.01153456	349071.161384819	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
589	Hårhult 7744	P	268	6257793.56713066	432391.068324678	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
646	Gråshult slinga	T	72	6256455.87918489	442421.319408278	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
647	Gråshult transekter	T	90	6256455.87918489	442421.319408278	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
3155	Enebacken, Torekov	P	4	6254470.25344287	354098.022399821	Skåne län	Svensk Dagfjärilsövervakning, LU	142.0	Sport and leisure facilities	Urban	0
4258	Skärlövs alvar NV	T	710	6253599.65420075	594730.351341692	Kalmar län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
472	Lya ljunghed transekter	T	302	6253099.41542345	369726.737004179	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
471	Lya ljunghed slinga	T	108	6252852.48299746	369465.772170555	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
2944	Skärlövs alvar	T	1546	6252600.16721724	594582.110520539	Kalmar län	Svensk Dagfjärilsövervakning, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
962	Mellby alvar	T	1720	6251949.42875241	594675.718088048	Kalmar län	Svensk Dagfjärilsövervakning, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
52	Midingsbråte	T	137	6250105.80175154	489420.592841785	Kronobergs län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3162	Ängelbäcksstrand	P	115	6248311.16288849	360879.621279576	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
628	Gisslaboda 2357	P	656	6247920.89051367	458991.349338318	Skåne län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
86	Linjevägen pkt 3 - grusgropen	P	194	6247195.43025435	496631.003369189	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
84	Linjevägen pkt 1	P	286	6247194.36874626	496199.176371165	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
85	Linjevägen pkt 2 1/2 vändpl	P	208	6247172.47336794	496463.334785177	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
466	Hålebäckseröd transekter	T	59	6247117.88795474	372653.373320776	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
465	Hålebäckseröd slinga	T	61	6247052.92211814	372312.313714775	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
22	Fjärdingsmansvägen	P	655	6246968.29892683	364325.526801662	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
90	Linjevägen pkt 4 1/2 hyggeskanten	P	91	6246816.40052013	496616.451696165	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
652	Ubbalt slinga	T	101	6246814.7191829	418165.384992391	Skåne län	Länsstyrelsen i Malmö län	313.0	Mixed forest	Forest	0
653	Ubbalt transekter	T	57	6246814.7191829	418165.384992391	Skåne län	Länsstyrelsen i Malmö län	313.0	Mixed forest	Forest	0
87	Linjevägen pkt 5 1/2 - jakttornet	P	125	6246585.99457651	496489.199683174	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3931	Gårdstorp	T	175	6246491.89239612	590331.802316747	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
88	Linjevägen pkt 7 - kärrkanten	P	85	6246408.03066901	496401.318309002	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4259	Krogsmåla Gård 	P	101	6246150.97058254	540841.013632658	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2951	Perstorpet transekter	T	350	6246100.3110103	454099.749611609	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
2952	Perstorpet slinga	T	168	6246085.49871892	454285.844435884	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
828	Malshult transekter	T	86	6245560.60774986	434825.468077349	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
297	Strömsborg, Osby	P	556	6245438.48006639	438990.047901627	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
89	Linjevägen Tranerås pkt 14	P	214	6245272.82116503	497115.358196409	Blekinge län	Svensk Dagfjärilsövervakning, LU	313.0	Mixed forest	Forest	0
829	Malshult slinga	T	157	6245239.42464255	434712.283664501	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
91	Linjevägen pkt 18	P	478	6244611.73763785	496575.306177668	Blekinge län	Svensk Dagfjärilsövervakning, LU	313.0	Mixed forest	Forest	0
2933	Ljungabolet, slinga	T	3	6243348.2061617	377033.293701449	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
70	Ljungabolet, punkt	P	369	6242999.63564285	376286.766934059	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
4200	Albrunna	T	294	6242664.85083064	588537.108733997	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
26	Hemsjö	P	289	6242510.78597258	481576.63775306	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2910	Magnarps ängen	P	232	6242185.25838431	362739.456607741	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2791	Varehög	P	267	6242184.90713918	362709.476782898	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
824	Kullaberg slinga	T	212	6242058.68259522	342808.858538113	Skåne län	Länsstyrelsen i Malmö län	324.0	Transitional woodland-shrub	Unmanaged grass/shrubland	0
20	Nissakäll 9:10	P	2325	6241321.75500884	388935.966219809	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
727	Rasmus norra, Sonaboda	P	297	6241136.91787464	431866.64134401	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
728	Rasmus södra, Sonaboda	P	153	6241053.2877922	431809.646948739	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
684	Norrevång östra, Sonaboda	P	0	6241032.68458796	432098.757990141	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
4220	Gånarps Backaväg 123	P	146	6240977.86690984	372633.369107633	Skåne län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
730	Alevången, Sonaboda	P	335	6240894.93139962	431858.480366007	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
729	Främre Kransavången, Sonaboda	P	1051	6240600.73686956	431915.901431118	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
82	Bårabygd-vägen-krönet	P	85	6239689.53155426	504256.154340953	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
83	Bårabygd-vägen 25 N björkridån	P	163	6239630.78336169	504275.835303996	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
832	Möllehässle slinga	T	176	6239385.45194221	345391.751095734	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
648	Sporrakulla slinga	T	58	6237029.91035309	453310.35924287	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
649	Sporrakulla transekter	T	62	6237029.91035309	453310.35924287	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
4091	Hässlehult	T	316	6235951.92587927	502209.667556537	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3290	Gaslunda, Torpet	P	247	6235754.08934017	479925.422749822	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3292	Gaslunda, Jordkällaren	P	416	6235708.1019821	479924.961375393	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3291	Gaslunda, Våtmarken	P	202	6235667.71372853	479890.447802914	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3272	Västerviks lägerplats	P	26	6234896.18762674	463761.969548797	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3171	Sjukhuset, Ängelholm	P	45	6234866.94224464	367414.718516583	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3269	Ängsmarken norr om Skogstorpet Månsas	P	51	6234702.46591757	463266.442048613	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3270	Söder om Skogstorpet Månsas	P	39	6234652.62205683	463278.020832464	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3182	Fångstvägen 11	P	368	6234583.0372862	356055.147845975	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3610	Stjärnstoffs Gård	P	1	6233822.69917884	385363.626134243	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2785	Ryedal 1:13	P	202	6233632.78039619	487687.248481401	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
4090	Åkekvarna	P	109	6233580.18651232	476529.212967712	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
830	Mannagården transekter	T	118	6233520.39926192	442120.285412372	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
831	Mannagården slinga	T	99	6233246.7153329	442222.444639746	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
3566	Pölsekruvägen 76	T	36	6232602.49912866	489594.579851113	Blekinge län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
4221	Törnåkra	P	34	6231885.35848157	556723.187813067	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
95	Sjöarp-3-torpet-4pÖ	P	132	6231873.3305256	510405.458729068	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
97	Sjöarp-Bårkullen-Tågsvackan	P	322	6231867.370993	511263.224348607	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
96	Sjöarp-BårkullensSV-översiln	P	394	6231846.66801728	511373.427625486	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
94	Sjöarp-torpet	P	281	6231810.79842086	511981.632388807	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
336	Sjöarp-Bårkullen-vändplatsen	P	272	6231807.2713387	511081.991868183	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
92	Sjöarp-3-bäcken	P	116	6231782.64982369	510344.541586319	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1004	Sjöarp-Emilshem	P	132	6231486.79581421	510518.941935093	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
98	Sjöarp-ren.verket	P	530	6230893.59256006	511765.44213868	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
93	Sjöarp VF-lokalen	P	281	6230763.51050691	512010.877598778	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2728	Martins Fälad, Stidsvig	P	18	6230175.66612145	383750.149291063	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
306	Karstorp	P	1375	6229906.07402149	473831.288671389	Blekinge län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
288	Blistorp	P	355	6229538.05565039	465441.994282044	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2876	Elehus	T	1331	6229441.27249986	436316.599106157	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3833	Annedal, Vankiva	T	202	6229432.65864579	422591.938260207	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2878	Skrubbalyckan	P	101	6229136.73671141	436430.112258719	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3955	Höjelycke 2	P	116	6229056.13459776	436461.041680133	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2877	Höjelycke	P	99	6229022.54594071	436409.457741515	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3692	Gärestad	T	27	6228947.75020724	520695.101946184	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
342	Sibbarp	P	742	6228826.29258095	468514.06773428	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
4257	Solberget, Ronneby	P	10	6228766.61170782	518028.138938042	Blekinge län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3680	Bofinksvägen	T	28	6228627.94577305	519591.22215884	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
3676	Binga	T	27	6228285.56337352	521514.568385722	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
3719	Ronneby östra	T	20	6228083.87987102	519569.594294263	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	112.0	Discontinuous urban fabric	Urban	0
591	Penarp	T	3557	6227968.81321222	386571.544153217	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3686	Flisberget	T	7	6227758.00067169	519912.288595092	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3715	Påtorp	T	177	6227727.17997418	519584.761696898	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	311.0	Broad-leaved forest	Forest	0
3673	Anglemåla	T	22	6227410.28837871	520696.087072963	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	311.0	Broad-leaved forest	Forest	0
3717	Risatorp	T	17	6227268.14000283	516661.141973398	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	313.0	Mixed forest	Forest	0
3132	Svedberga kulle	T	286	6227117.20452551	357601.723266987	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
4093	Gullregnsvägen, Mörrum	P	6	6226959.90674015	484829.431771591	Blekinge län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3920	Horsaryd Mark, Trädgård	P	126	6226595.83707246	489256.990634832	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3674	Askeboda	T	115	6225999.40029033	510746.058792803	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	211.0	Non-irrigated arable land	Cropland	0
4260	Långakärr	T	84	6225939.79396655	492737.344806702	Blekinge län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3636	Attanäs 367, Karlskrona	P	27	6225742.27161045	557841.718891923	Blekinge län	Artportalen, SLU	211.0	Non-irrigated arable land	Cropland	0
4246	Ringvägen 8	P	37	6225612.03641073	491892.497131388	Blekinge län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
4227	Målen	P	232	6225600.81395953	554036.511957574	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3690	Guttamåla	T	3	6225518.00849351	511296.493748497	Blekinge län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
3273	Arkelstorps scoutstuga	P	49	6225401.40581502	456093.27990737	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3288	Rosengården 1	P	6	6224596.39453087	492061.311380279	Blekinge län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
3289	Rosengården 2	P	4	6224573.86203598	492100.560058322	Blekinge län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
994	Smålarp 1117	P	8	6224446.23365217	384830.647941841	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
292	Gudahagen	P	811	6224242.6866228	468131.840692415	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2622	Aspan, punkt	P	49	6224234.87030335	519626.591536027	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
981	Flyktinggatan 14	P	111	6224228.18494972	413112.276970052	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
786	Rallaregatan 30	P	511	6224219.4475593	362103.201608759	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
415	Aspan-halvön slinga 1	T	1396	6224206.80083538	519790.863279527	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
419	Aspan-halvön slinga 2	T	545	6224172.78966385	519532.349881208	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2883	Kattarps mosse	T	39	6223727.09969255	362734.622868563	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
982	Sanatorieskogen	T	137	6223665.67179921	412618.09148928	Skåne län	Svensk Dagfjärilsövervakning, LU	313.0	Mixed forest	Forest	0
440	Hallarumsviken	T	312	6223630.41345526	551043.460600394	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
656	Orehagen transekter	T	118	6223548.23524419	463536.846237339	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
657	Orehagen slinga	T	47	6223548.23524419	463536.846237339	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
4229	Slättamossen	T	369	6222982.31886159	551873.784802126	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
826	Kvidinge transekter	T	32	6222946.65770469	379928.703732902	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
827	Kvidinge slinga	T	23	6222919.75237416	379679.147208433	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
4226	Branthalla	P	277	6222721.25793671	551263.022972889	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
476	Skälsböke transekter	T	145	6222051.53673424	411001.740138578	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
475	Skälsböke slinga	T	211	6222011.52215296	410742.332028202	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
2953	Ignaberga flygplats slinga 2	T	59	6221631.69221138	430495.573310389	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
1103	Ignaberga flygplats transekter	T	429	6221631.31568473	430805.437209299	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
341	Hagstad	P	663	6221504.87866742	471217.603229716	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
102	Svanhalla 12:23	P	833	6221276.5268374	554755.85386804	Blekinge län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
291	Leingaryd	P	294	6220674.28731675	471138.345540436	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
562	Gummastorp Kristianstad slinga	T	88	6220215.20969575	445453.486633735	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
671	Gummastorp Perstorp slinga	T	89	6220066.44479853	396117.199333133	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
672	Gummastorp Perstorp transekter	T	63	6220066.44479853	396117.199333133	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
561	Gummastorp Kristianstad transekter	T	108	6219955.30125756	445879.339865503	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
654	Bjärlöv transekter	T	114	6219861.44316463	444177.178952869	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
655	Bjärlöv slinga	T	179	6219563.29000417	444409.562939283	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
2959	Herrevadskloster-Horsabacken slinga	T	148	6219318.51400379	391216.390449645	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
4271	Björka skog	T	250	6218971.52168874	361184.082063235	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
27	Bredavik 19:32 (Sturkö)	P	1884	6218836.1205125	542935.018141145	Blekinge län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3170	Stugehus, Ljungbyhed	P	8	6218294.82383149	393337.29702735	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
553	Herrevadskloster transekter	T	253	6217850.73925705	389547.39085567	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
554	Herrevadskloster slinga	T	317	6217545.7944655	389538.960082952	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
3759	Herrevadskloster slinga 2	T	27	6217545.7944655	389538.960082952	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
4066	Järbäck-Rynke	T	1940	6217408.82703585	387739.470679966	Skåne län	Svensk Dagfjärilsövervakning, LU	124.0	Airports	Urban	0
470	Åraslövs mosse transekter	T	159	6216481.98813304	435112.691130842	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
