sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence
3787	Lisselfäbod	T	12	6703904.15462051	612599.289921502	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3788	Bäck	T	6	6697781.78915382	612126.369989019	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
3786	Ullanda	T	1	6695809.83097565	612010.535436566	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	411	Inland marshes	Other	1
445	Vreten	P	6	6690051.84654503	644516.99207053	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3568	Knippels	P	2	6685130.86980785	546877.683306293	Dalarnas län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
856	Fensbol, Ektäppan	T	16	6679067.31956827	390593.752212073	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
3244	Fensbol, Petteråsen	T	2	6678374.92717915	390289.362853416	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
899	Nedre Malsjö	P	3	6677844.06636292	512998.70102837	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2667	Runt Gimodammen	T	16	6677551.75419402	675075.309692829	Uppsala län	Svensk Dagfjärilsövervakning, LU	411	Inland marshes	Other	1
459	Gamla Finntorpet	T	3	6676079.20890703	503549.543827945	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
169	Borsbäcken	P	13	6674506.52435176	576625.967495405	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3718	Ritamäki	T	3	6670644.70796159	363454.021917732	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
900	Hammarbacken	P	15	6669318.95226078	510703.633108846	Dalarnas län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
2911	Styggtjärn	T	8	6668724.25025239	502767.661666387	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
458	Bangårdsområdet	P	2	6668439.45377837	510228.536469462	Dalarnas län	Svensk Dagfjärilsövervakning, LU	121	Industrial or commercial units	Urban	1
626	Högbergets gamla slalombacke	P	21	6666677.78145677	510942.799967442	Dalarnas län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	1
2769	Karsbo	T	2	6666367.13007815	550526.835077545	Västmanlands län	Länsstyrelsen i Västmanlands län	242	Complex cultivation patterns	Cropland	1
159	Lappugglan 9	P	1	6665881.98624012	511838.207642151	Dalarnas län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
3905	Hummelsvedjans fjärilsstig 1	T	10	6660599.39993645	691454.793904177	Stockholms län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
873	Ransbysätter, Kåråsen	T	2	6656065.24516762	400999.813080355	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	242	Complex cultivation patterns	Cropland	1
875	Ransbysätter, Lillängen	T	6	6655453.30396749	400817.364384048	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	242	Complex cultivation patterns	Cropland	1
3703	Kammesmakk	T	6	6655374.26295031	371962.223742889	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
3906	Storängen, Väddö	T	2	6654793.5085896	713613.674250658	Stockholms län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
862	Brandområdet N3	P	6	6650449.30889815	558926.528385035	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	1
685	Smyre	T	4	6648910.37116334	399506.781432705	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
687	Jordberg	P	1	6648803.70799418	399120.262805855	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
686	Jordberg, östra infarten	P	6	6648763.80452173	399290.669653897	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
688	Jordberg, västra infarten	P	2	6648672.3885831	398842.993822813	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
636	Ivarsbjörke	T	20	6648619.47424909	398273.905658443	Värmlands län	Trafikverket	412	Peat bogs	Other	1
689	Åsen, Sunne	P	4	6648510.9483979	397652.520495646	Värmlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
690	Höglunda, östra infarten	P	4	6648383.46004173	396869.443013551	Värmlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
3894	Cronberget-Vallvägen, Berg	T	1	6648109.27808492	570929.631420633	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
691	Höglunda, västra infarten	P	1	6648008.46061885	396855.022170055	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
4094	Bergs skogar 1, Partystugan	P	3	6647927.57400292	571031.817478188	Västmanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
4095	Bergs skogar 2	P	1	6647684.71415818	571037.775570148	Västmanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
4096	Bergs skogar 3	P	3	6647408.71006642	571031.141016273	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
4097	Bergs skogar 4, Soldattorpet	P	1	6647301.47461661	571091.431082805	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
3893	Granbacken, Berg	T	7	6646820.19053464	571221.260037573	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
3891	Kalkugnsbacken, Berg	P	9	6646768.38730701	570907.978426524	Västmanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
3890	Berg 2:12, Västerfärnebo	P	3	6646715.04044809	571206.545477295	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
3698	Humsjön Nergården	T	2	6646591.70692898	375084.800338175	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
3892	Kloberget, Islingsby	P	4	6646503.04929563	571858.947662996	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
2804	Lafallhöjden	T	17	6646096.63450701	365544.605252439	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
903	Stråslingan	T	14	6645239.21997171	589161.716257533	Västmanlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
3741	Tiskaretjärn	T	11	6644594.70160262	374839.268265479	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
3702	Kalvhöjden	T	2	6643690.92904047	376954.240655037	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
1094	Råby Karlberg	P	5	6643583.76202707	649421.340796848	Uppsala län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
151	Röcklinge 2:7	T	2	6642449.65280136	600959.732616286	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
270	Granvik	P	4	6642256.32879981	713228.550622429	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
234	Gruvbyhagen	P	7	6641596.95100847	588159.346239073	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
2816	Station Lunda	P	13	6639411.36902533	653593.374232067	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
486	Virsbo, Skräddartorp	P	3	6638667.78384569	561311.377163208	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2707	Berthåga kyrkogård	T	88	6638460.45070111	644223.752555142	Uppsala län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	1
269	Enebba	T	2	6638062.78055516	559654.22442223	Västmanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
4280	Holmbro Norrgården 31	P	2	6637119.77160992	628048.410058764	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
522	Hågadalen	T	3	6636126.08434851	645387.946751673	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
803	Fjärilsstigen, Uppsala	T	3	6635445.10138906	643242.659694734	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2956	Kung Björns hög - Högbyhatt	T	4	6635224.02870524	644383.125704021	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
958	Hågadalen Södra Norby	T	56	6635131.02333135	645941.95235627	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
144	Nåsten - Fjärilsstigen	T	70	6634990.34981292	642516.339827994	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
145	Syd Rävsjön, Norrtälje	T	6	6634810.38230337	697717.238257543	Stockholms län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
3277	Barkspadevägen 7, Valsätra	P	1	6634042.94174687	647560.882983954	Uppsala län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
146	Bastbolvägen 15, Husby-Långhundra, Knvista	P	6	6632263.49260931	674363.758677116	Uppsala län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
3617	Vårdsätra skog	T	2	6631751.35375597	647311.82213123	Uppsala län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	1
148	Snäcktorp- Mellingeholm	T	13	6631073.92459143	717932.164734007	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
764	Focksta kvarn	T	31	6630750.08373372	633549.775568705	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
362	Lötaholmen	T	2	6629673.81301024	722182.725111085	Uppsala län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
363	Västra Röllingen	P	2	6629666.655747	723566.660503363	Uppsala län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
464	Lönnbromossen	P	1	6628713.37899231	566631.015617656	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
153	Skogsmuren, Ramnäs	T	11	6628338.31685351	560863.229881566	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
158	Erlanderslingan	T	2	6627012.33976162	413289.178694102	Värmlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
192	Stora Karsbo	T	44	6626707.02413122	522983.837821333	Örebro län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	1
235	Grindtorpet	P	22	6626654.40650602	661868.137615909	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
357	Norrby	P	4	6626036.47835645	566823.524198873	Västmanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
2834	Fågeltäppa	P	1	6625889.14543521	558817.616729703	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
150	Upnäs tomtområde	T	18	6625258.68506357	723776.270331896	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
3765	Strömsmarkssätern	T	1	6625193.37668352	331049.364088004	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
929	Vånsjöåsen	T	7	6624633.66839006	617458.684822484	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	1
963	Hälle	T	8	6624619.56271603	349690.38363458	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
576	Källbo	P	2	6623298.45871945	644801.141189224	Uppsala län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
884	Länsmansbärby, fjärilsrabatten	P	2	6622900.33945241	630310.942236174	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
250	Sångkärrsbacken	P	4	6622236.33694497	562528.962532221	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2773	Skogsbro	T	1	6622103.0573162	596717.396699385	Västmanlands län	Länsstyrelsen i Västmanlands län	312	Coniferous forest	Forest	1
249	Norrgården	P	1	6621891.81064824	562066.284723962	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
2771	Lindmuren	T	1	6621738.71542161	569703.977157033	Västmanlands län	Länsstyrelsen i Västmanlands län	312	Coniferous forest	Forest	1
463	Läkärret	P	5	6621129.11477906	561579.697947686	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3633	Tuna växthus, Östersta bro	T	1	6621020.08578621	632560.328784922	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
928	Finsta	T	3	6620800.4911607	629299.68849005	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
3631	Lilla Bärby depå	T	2	6620707.08170861	633623.911602895	Uppsala län	Länsstyrelsen i Västmanlands län	211	Non-irrigated arable land	Cropland	1
927	Tuna backe	T	4	6620105.06784918	631473.681363625	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	1
763	Dumdals ängar	T	17	6619855.97716021	633765.228835743	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
221	Sulvik Lunden	P	34	6619101.17220623	354353.091358038	Värmlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
2688	Stora Källmora norra	P	1	6618672.08933654	558557.443918892	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2689	Stora Källmora södra	P	1	6618671.07763025	558556.456504515	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
765	Hjälstavikens NR	T	27	6618083.57139843	634359.649325882	Uppsala län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	1
2799	Edeby naturreservat	T	1	6617504.15386762	414893.103604438	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	1
1082	Biskops-Arnö	T	11	6616906.22641432	640564.690818762	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
853	Torsked	T	9	6616846.96615139	422667.611808834	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
915	Knutserud	T	2	6616771.81749814	407188.523794245	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
349	Furnäs	P	10	6616750.71366051	559138.626284461	Västmanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
917	Mickelstorp	T	12	6616411.77771887	405855.516121432	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	1
916	Råbäcksängen	T	2	6616271.18940187	406213.060075232	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
852	Lyckan, skogsäng	T	2	6616196.88831394	419346.993416709	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
2802	Bergs klätt	T	21	6615854.0149373	357490.9571893	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
854	Torsberget	T	1	6614852.33039146	418922.527227198	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
4263	Östmarken	T	15	6613604.17531495	391630.334941106	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2805	Genbäcken	T	12	6613433.20849464	419271.619016137	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
420	Västra Ringstad, slinga 2	T	12	6609950.68708184	394244.488475666	Värmlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
313	Västra Ringstad	T	17	6609804.34883338	394540.126033552	Värmlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
859	Fjällsviken NO	T	3	6608685.93868782	385244.181174317	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
2801	Prästgårdsön, Pannkakan	T	2	6608004.5379006	415888.099757385	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
569	L. Harsjön	T	340	6606333.95520393	688465.784322554	Stockholms län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
352	Bäcktorpet, Torphyttan	P	6	6605876.50862744	511252.956869162	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
2836	Oppgårda	T	3	6604697.87106451	579209.391622513	Västmanlands län	Biogeografisk uppföljning av fjärilar, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
351	Trädgård Urby	P	1	6603118.33166714	585062.0079972	Västmanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
2768	Kocktorp 2, Ängsö	T	5	6601844.93068236	606178.165430919	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
236	Dyuddens sydspets	P	2	6601532.08585609	594318.875781121	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
317	Kocktorp, Ängsö	T	12	6601451.28900424	606199.937364614	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
2774	Askö Sandtorpet	T	3	6600008.9803003	583647.114692454	Västmanlands län	Länsstyrelsen i Västmanlands län	231	Pastures	Pasture/Rangeland	1
254	Sandtorpet, Askö	P	3	6599695.22538764	583742.896397079	Södermanlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
2753	Sörbyfallet Grythyttan	P	6	6597422.8795286	479227.188488277	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3789	Uddevik	T	13	6596981.93319017	426964.988296604	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
918	Alstrumsängen	T	15	6596483.23336165	419884.181167982	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	1
1090	Timmerkajen	P	2	6595652.72568883	558384.995811562	Västmanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
701	Ubbyslingan	T	5	6594919.51891155	683015.127064086	Stockholms län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
428	Viggbyholm	P	10	6594385.06803884	676787.583462579	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
4262	Pommerndalen	T	2	6593090.26867472	665160.221214938	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
154	Hemdalsvägen	T	6	6593020.36970151	521760.387942324	Örebro län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
3883	Soldattorpet Wärnersborg	P	3	6592748.65238441	604738.856493374	Södermanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
3295	Torpa Egebo	P	1	6592549.25137959	510439.949841939	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3193	Fotbollsplanen, Brunnsåker	P	4	6592020.70952703	610667.276239169	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
679	Ekelund-Bogesund	T	2	6591572.0645249	681615.93858571	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
919	Almarskogen	T	4	6591455.91670711	415055.345658723	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1
390	Broknäs slinga 1, Bogesund	T	44	6590486.02132816	685227.556755474	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
427	Björnbråtarna	T	2	6590188.8762743	369245.658134512	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
924	Alkvetterns skjutbana	T	4	6590105.57120792	466517.876055877	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	1
911	N om Kyrksten	T	41	6589403.05782994	465132.94287345	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
2803	Gårdsviksmossen	T	1	6589139.48226155	378238.892267068	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
931	O om Kyrksten	T	1	6588954.31820083	466047.020773771	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
976	Igelbäcken naturreservat	T	17	6587500.98693882	668522.410269374	Stockholms län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1
932	Bygget	T	2	6586683.55482632	461537.34680671	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
2819	Åsa gravfält	T	1	6585535.80467154	624248.808444164	Södermanlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
974	Begravningsplats Sundbyberg	P	4	6585477.62264897	667969.026389924	Stockholms län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	1
726	Årby ängar	T	2	6585040.82602275	586278.919382686	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
923	N om Dalåsen	T	15	6583105.32709232	461069.900606905	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
922	Dalåsen, Bondhagen	T	5	6582804.91971584	461356.425564974	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
2890	Simängsvägen	T	1	6582335.37462177	517504.329256932	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
439	Johannelunds koloniträdgårdar	P	6	6581895.05091068	669605.158777292	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
536	Listrehagen	P	35	6581872.86944441	516624.23079875	Örebro län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	1
593	Listregården	P	7	6581819.97297645	516713.841172224	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
3137	Lövnäset, Frösvidal	T	15	6581232.60627629	498258.414606896	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
535	Stormossen-Listrevägen	T	43	6580901.49423341	516566.017617954	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
330	Ransäter Arboga	T	21	6580047.29385149	553348.628361826	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
218	Alviken	P	4	6579498.86316609	652713.175525507	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
638	Hult	T	4	6576942.50588885	375431.134388445	Värmlands län	Trafikverket	312	Coniferous forest	Forest	1
367	Utterbäcksvägen 9	P	22	6576735.94218384	476763.883420969	Värmlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
3961	Lekatorp	P	8	6576615.18139576	515759.203024512	Örebro län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
256	Liseberg	T	1	6575966.03792807	672247.527415587	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
3136	Gilsåsen	T	31	6575808.33782405	490393.97765745	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
140	Nackareservatet	T	5	6574100.21354608	679918.888081152	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
457	Höje Furulund	T	10	6573850.99611732	451154.036494626	Värmlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
255	Wij, Lindhagen	T	23	6572987.22188169	558373.624179012	Södermanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1
2750	Eriksborg	P	20	6572807.61286762	508334.860006113	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
141	Lillängen	T	4	6568441.14591035	670087.963653341	Stockholms län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1
800	Ässkogstorp	P	2	6566659.36869776	515328.843488441	Örebro län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	1
138	Almsjöslingan 2	T	1	6563336.82295999	634847.282730261	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
139	Eldarevägen 21	P	2	6562488.3475088	638266.843463937	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1
678	Källsbäck, Södra Ny	T	9	6559332.4693279	394875.798648013	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2712	Derbol	T	2	6556141.23835591	539017.245155311	Örebro län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1
2711	Böneruds fornåkrar	T	2	6555548.28638879	536523.199551561	Örebro län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1
620	Rosendalen	T	23	6554592.60292838	378899.891364145	Värmlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1
1003	Årsta havsbad	T	43	6554183.74440515	681361.549909886	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1
2806	Inre Kilsviken	T	2	6553748.91764345	447562.687964534	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1
