sit_uid	sit_name	segment_number	seg_uid	reg_code	geo_uid	epsg_3006_geom	sum	count_per_1000m	date	year	week	day_of_year	segment_length
153	Skogsmuren, Ramnäs	1	454	OSve	3851	0102000020BE0B000012000000EE90C648D11D2141AFEA40C84649594166D8EFD1FC1D2141351A0E7C3C495941A1D590EA1A1E2141D07D50A1274959419209536B1B1E21411CA115CA23495941FE5238DE381E21413A8FCA971C49594103BA1841511E2141C2BF573A1949594112E4588F581E21413EE183AF15495941F9BF0B8F831E21412C3E4A830F495941A09C016BAB1E2141AF280333074959417DE0C811B61E214168DDA13B044959419AD7595BBB1E2141565CBFB1FE48594183512A09F81E21412B8C8525F44859419F7904DDFF1E2141BE1DD7F0E34859413A86E3AA541E2141D51911A7D3485941757603A7F31D21414BEAD24ED448594142C97198A31C2141026804D10E495941770094FD7D1D214171EA3FA41B495941B27BF9B21D1E2141E55B47CB23495941	1	0.920182535248995	2013-06-15	2013	24	166	1086.74090378102
153	Skogsmuren, Ramnäs	1	454	OSve	3851	0102000020BE0B000012000000EE90C648D11D2141AFEA40C84649594166D8EFD1FC1D2141351A0E7C3C495941A1D590EA1A1E2141D07D50A1274959419209536B1B1E21411CA115CA23495941FE5238DE381E21413A8FCA971C49594103BA1841511E2141C2BF573A1949594112E4588F581E21413EE183AF15495941F9BF0B8F831E21412C3E4A830F495941A09C016BAB1E2141AF280333074959417DE0C811B61E214168DDA13B044959419AD7595BBB1E2141565CBFB1FE48594183512A09F81E21412B8C8525F44859419F7904DDFF1E2141BE1DD7F0E34859413A86E3AA541E2141D51911A7D3485941757603A7F31D21414BEAD24ED448594142C97198A31C2141026804D10E495941770094FD7D1D214171EA3FA41B495941B27BF9B21D1E2141E55B47CB23495941	3	2.76054760574698	2013-07-11	2013	28	192	1086.74090378102
153	Skogsmuren, Ramnäs	1	454	OSve	3851	0102000020BE0B000012000000EE90C648D11D2141AFEA40C84649594166D8EFD1FC1D2141351A0E7C3C495941A1D590EA1A1E2141D07D50A1274959419209536B1B1E21411CA115CA23495941FE5238DE381E21413A8FCA971C49594103BA1841511E2141C2BF573A1949594112E4588F581E21413EE183AF15495941F9BF0B8F831E21412C3E4A830F495941A09C016BAB1E2141AF280333074959417DE0C811B61E214168DDA13B044959419AD7595BBB1E2141565CBFB1FE48594183512A09F81E21412B8C8525F44859419F7904DDFF1E2141BE1DD7F0E34859413A86E3AA541E2141D51911A7D3485941757603A7F31D21414BEAD24ED448594142C97198A31C2141026804D10E495941770094FD7D1D214171EA3FA41B495941B27BF9B21D1E2141E55B47CB23495941	3	2.76054760574698	2014-06-14	2014	24	165	1086.74090378102
153	Skogsmuren, Ramnäs	1	454	OSve	3851	0102000020BE0B000012000000EE90C648D11D2141AFEA40C84649594166D8EFD1FC1D2141351A0E7C3C495941A1D590EA1A1E2141D07D50A1274959419209536B1B1E21411CA115CA23495941FE5238DE381E21413A8FCA971C49594103BA1841511E2141C2BF573A1949594112E4588F581E21413EE183AF15495941F9BF0B8F831E21412C3E4A830F495941A09C016BAB1E2141AF280333074959417DE0C811B61E214168DDA13B044959419AD7595BBB1E2141565CBFB1FE48594183512A09F81E21412B8C8525F44859419F7904DDFF1E2141BE1DD7F0E34859413A86E3AA541E2141D51911A7D3485941757603A7F31D21414BEAD24ED448594142C97198A31C2141026804D10E495941770094FD7D1D214171EA3FA41B495941B27BF9B21D1E2141E55B47CB23495941	3	2.76054760574698	2014-07-06	2014	27	187	1086.74090378102
154	Hemdalsvägen	1	459	OSve	3814	0102000020BE0B000005000000A9E6A90AD6D21F418BBD7E5BCE265941E827A8F378D31F41D82D5F67BD26594122216B5E21D41F417D0A7525AD265941E8A75C8B91D41F41F56B1477A3265941F47E98E4CBD41F413A2946449F265941	1	4.41243659370178	2014-07-10	2014	28	191	226.632151820013
154	Hemdalsvägen	5	455	OSve	3818	0102000020BE0B00000C0000004A5BA66E5FD91F4175D026431326594112EC9B2FBBD81F41298B47CF0C2659417D63C2036DD81F41B2DB348F0F265941C282A3AF29D81F4169322D70152659414905DDA4DBD71F4102BA8CCC16265941FDE74E9593D71F413124DFA51326594126031FB4D7D61F41C3CE0AFF0426594119AE322969D61F418103699FFC255941A613E8BFE3D51F41470FB2D6FA255941C56EDC2B48D51F411C9E4801F8255941326042C3FAD41F410D81DE6BF2255941E38829FE3ED41F410EAC7661E2255941	1	2.25078578480556	2011-06-28	2011	26	179	444.289281881345
154	Hemdalsvägen	5	455	OSve	3818	0102000020BE0B00000C0000004A5BA66E5FD91F4175D026431326594112EC9B2FBBD81F41298B47CF0C2659417D63C2036DD81F41B2DB348F0F265941C282A3AF29D81F4169322D70152659414905DDA4DBD71F4102BA8CCC16265941FDE74E9593D71F413124DFA51326594126031FB4D7D61F41C3CE0AFF0426594119AE322969D61F418103699FFC255941A613E8BFE3D51F41470FB2D6FA255941C56EDC2B48D51F411C9E4801F8255941326042C3FAD41F410D81DE6BF2255941E38829FE3ED41F410EAC7661E2255941	1	2.25078578480556	2011-07-06	2011	27	187	444.289281881345
154	Hemdalsvägen	5	455	OSve	3818	0102000020BE0B00000C0000004A5BA66E5FD91F4175D026431326594112EC9B2FBBD81F41298B47CF0C2659417D63C2036DD81F41B2DB348F0F265941C282A3AF29D81F4169322D70152659414905DDA4DBD71F4102BA8CCC16265941FDE74E9593D71F413124DFA51326594126031FB4D7D61F41C3CE0AFF0426594119AE322969D61F418103699FFC255941A613E8BFE3D51F41470FB2D6FA255941C56EDC2B48D51F411C9E4801F8255941326042C3FAD41F410D81DE6BF2255941E38829FE3ED41F410EAC7661E2255941	1	2.25078578480556	2014-06-11	2014	24	162	444.289281881345
154	Hemdalsvägen	5	455	OSve	3818	0102000020BE0B00000C0000004A5BA66E5FD91F4175D026431326594112EC9B2FBBD81F41298B47CF0C2659417D63C2036DD81F41B2DB348F0F265941C282A3AF29D81F4169322D70152659414905DDA4DBD71F4102BA8CCC16265941FDE74E9593D71F413124DFA51326594126031FB4D7D61F41C3CE0AFF0426594119AE322969D61F418103699FFC255941A613E8BFE3D51F41470FB2D6FA255941C56EDC2B48D51F411C9E4801F8255941326042C3FAD41F410D81DE6BF2255941E38829FE3ED41F410EAC7661E2255941	1	2.25078578480556	2016-06-28	2016	26	180	444.289281881345
154	Hemdalsvägen	5	455	OSve	3818	0102000020BE0B00000C0000004A5BA66E5FD91F4175D026431326594112EC9B2FBBD81F41298B47CF0C2659417D63C2036DD81F41B2DB348F0F265941C282A3AF29D81F4169322D70152659414905DDA4DBD71F4102BA8CCC16265941FDE74E9593D71F413124DFA51326594126031FB4D7D61F41C3CE0AFF0426594119AE322969D61F418103699FFC255941A613E8BFE3D51F41470FB2D6FA255941C56EDC2B48D51F411C9E4801F8255941326042C3FAD41F410D81DE6BF2255941E38829FE3ED41F410EAC7661E2255941	1	2.25078578480556	2020-06-28	2020	26	180	444.289281881345
158	Erlanderslingan	12	483	VGotSve	3839	0102000020BE0B000005000000DC881D49D435194197C72BF409485941FE347D9EF43519419405A67B06485941DE2A380D3236194130A9AF63034859415BCFDB977E361941B5C17C13024859415F709E7302371941E3F0A96901485941	1	11.2736285074459	2013-07-01	2013	27	182	88.7025858036327
158	Erlanderslingan	15	480	VGotSve	3842	0102000020BE0B000005000000B90C9444F33719416F4C24D3D4475941B8BAF85DBA3719411A57B30ED647594134B5048DD4371941DC5337CFCE47594199E00B03B1381941BC1ACA2ABF475941BD027C425F391941464E00B3B4475941	1	5.30273423475554	2013-07-01	2013	27	182	188.581957105399
178	Djäknabygd, Stenbrohult socken	1	531	OGot	5473	0105000020BE0B00000300000001020000002700000067FE1E1C54811B41EB436CFC4AEF5741AB38B834F5801B418076B74B2CEF5741870B553EC2801B41A9216FA22DEF5741556ADC3A0D811B4149BD8E4047EF57410A3C7C4A92801B419B9FEA1D49EF5741598C394792801B4130914BF13EEF574118EE6650CD801B415E3B5E3340EF5741AF2DCA2CD0801B411660CC3A3BEF574189E5C2870F801B41FD2346A13FEF574177FF5BB8B37F1B4171F17D8E3BEF57411B67D0ACAB801B4148D3A0C538EF5741CA4E8AB6A8801B4173D86B1833EF574144098A33B17F1B413294F03E38EF5741DF9B44AA997F1B41139E531F34EF57417C1572FA96801B41D2C7248F2FEF57414205FE85AE801B412C2B60A029EF57415FDB003A62801B41D77B88421DEF5741A08B71DE1F801B419367476D1DEF5741D6F8865B65801B412DA670F02DEF5741B009781C6D7F1B419BC6A62F2FEF5741DB12F00A617F1B4160F205872BEF57410D76CE621E801B4143A16EBB29EF57416B111BD5F07F1B41148DFF781FEF574116204777D97F1B41A6AA0C5A26EF57412D2FEA0B0F7F1B419172B23829EF574172BF50F2BE7E1B411FE504EA26EF5741D7490BD0CD7E1B41DF7BC6301BEF5741892E12DEEA7E1B410B0CA14E14EF574102991B60557E1B41B7259B220CEF57419C6F40692C7E1B41246AA02106EF574132A2AECC8D7E1B413D5A4D7EFFEE57414940F5AD5F7E1B415CED3155FCEE5741FB2C41BF037E1B41E29D79B901EF574100212DCDEA7D1B41E0B16C3400EF5741C0C0E1F3097E1B412CAC6D62FAEE57416EB587DF997D1B41B1713A85F9EE57415D8DFA528B7D1B41FAB20BD8FCEE574177131A5DBB7D1B4175F7111F00EF574170EAB7C4D77D1B419ED524DDFFEE574101020000001000000067621716057E1B418B114FC98BEF5741864FD49B5C7E1B41A3B086428DEF57413CD661AF5F7E1B41F0FC018793EF574147E700D2A37E1B410BED7AC492EF5741E4908B8DB97E1B415DB7514F8DEF57418AAFD241D97E1B41522188728AEF57414FBD104C837E1B417F38BE3287EF57418DBC86EC407E1B41BA7E3C3F87EF57416E407879AD7D1B413247FAD689EF574193585A0C907D1B4128BA01A884EF574163842645E97D1B413C7A24027BEF5741CC2996E0AC7D1B412B5A018972EF5741B69513850B7E1B410F2CE68471EF5741EAFF951F787E1B41854438377EEF5741355B9947577E1B41F75AE81985EF57414EB2D853F77D1B41B16D401575EF574101020000006B0000004C091021FA7E1B41309EF09F79EF5741021A188713801B41BBC6379B9BEF5741B45E693F42801B41CAD5A4E797EF5741439AF1DD497F1B4167C7150A7AEF5741CEC76293A37F1B41146EA00C7DEF5741C8DA456B5C801B411816E7DF95EF5741F91902C39C801B41DDCE1E1E95EF574170D3E0C1ED7F1B418F33892D7EEF5741969253492A801B41BCB22C4E7DEF5741B9277DB294801B411E043A7788EF5741BED2185AC3801B4121F7CC6884EF5741A421A54883801B4148DAC1877CEF57413A1F5AD4F1801B41471B21687FEF57414C06FB2F71811B417950BECB76EF57416EBD8368DF801B41BBA6373478EF5741E65F8CF8D37F1B41929BDB2978EF5741D3FBF0A4D87E1B41C59B480673EF5741C1499B46537E1B41292B27C165EF57412B938C4EC57E1B41BF72D5F866EF57417A8B7F0E2A7F1B411325434172EF574112375BE068801B417E4B363473EF57418E83DD8CD4801B412FC796E070EF574101A04A8C04811B419BF5C2DC69EF574133709320AB801B41BF9BD46368EF57414B58692A62801B41F60A5CC46DEF5741E4ABFCA2567F1B410338E8406DEF57418168C36A1E7F1B4179D1C9C966EF574161A1CD4B647F1B41A9DAF03265EF57411E7A652A877F1B418883CD1369EF57417296B0C7E97F1B416C0F460169EF574171B51C097D801B41A413105965EF5741989CB9628B801B41E1EECEF560EF5741E54C393BD7801B41B6B602BB56EF5741FFB18EE370801B41F0FB122957EF5741D771092621801B41B908E7BE56EF57419E4EBBB76D801B41007BAB795AEF5741C89B5A8341801B416174D17C61EF5741474776A8B97F1B41AB132F4165EF57410001A36E8B7F1B411785BC8061EF5741F7BC2C0BA47E1B410162F68D61EF57411E0A9F12047F1B4104DD0BD15DEF57411DE12D31C37F1B41A0B8B16D5BEF57415B90D467B47F1B41EA1C0A6553EF5741F9B8DD93D47E1B41CC138C5253EF574179AC72ACD67E1B41234BEF3640EF5741FFD47907E17E1B413D74CEC33AEF57419B813E4D9A7E1B413707F2DB37EF5741469178E5797E1B4121D4BA2A4BEF57416ABD5B2D2A7E1B41886DE0DE4AEF5741AD8AABBE4C7E1B41AEFD1EFB38EF5741104B83B8097E1B4148926C9935EF574105BABEE2EB7D1B417758FE6542EF5741FEF9CC8D8E7D1B41CC78C1644AEF57413C46ABAD5F7D1B41021A203643EF574171C64027BA7D1B413709EB2F40EF57417477E1B9BD7D1B414AE603F234EF5741104346B85E7D1B4195FDFC1F3EEF5741C9005337E17C1B41DE14FA6232EF574180BA6908387D1B41477A281330EF5741C6248BE94B7D1B41363F2CE934EF5741404853B0CF7D1B41900EB99B2FEF574160E347BF647D1B419A2766C82BEF57416E4E132B437D1B41B1687FB524EF57417F257D6FF67C1B416A5B2C352AEF574197994E25A97C1B412811C7BF2CEF57417CF53FFB857C1B41B918345527EF5741B9A4938B617C1B419E6BE83A25EF5741B5885D94497B1B410FB56B1D01EF574144153932747B1B41826364C2FBEE5741DAA1295C707C1B417A0A154519EF5741D82F9C93E77C1B41540B25C317EF57414C3B709AE87C1B41920CBB2513EF5741169582C28B7C1B41F55B64B013EF5741F8FF60E18B7B1B4118035E98F6EE57418A8C873F1C7C1B41BDAAFEABF7EE574126F158E8B27C1B4120C33A0D10EF5741B38DFCF3257D1B41AA2E30890CEF5741EE31A9EFAE7C1B413380AFFEFAEE5741B2D46B71FF7C1B419A74F15FF5EE5741BFF5A990FC7C1B419E7BC82BF0EE5741B0EC0D9F8C7D1B4138AF7A97EFEE5741931DA3F1EB7D1B4181BCE01FF2EE574117579C43C87D1B416742370BF4EE5741B2C7CFB1527D1B41D553A73FF4EE5741AE7B4C79177D1B4137E0DB19FCEE57418BBDBA0D2E7D1B417A31CD3105EF57415DC6480F617D1B41B75B14260EEF5741C7759D95547D1B415A103E791CEF5741B95FB019A87D1B4110805EC41CEF57417EB94B339A7D1B4106CFEF7619EF5741EB415647977D1B418541410614EF57418C8CF490A17D1B4112B936380EEF5741F4D04FC8737D1B418A9DE5C602EF57419C061AEFCF7D1B41D3EBF19F08EF5741F26CCE7DFC7D1B419C54A68F0DEF574167402D3BE37D1B41EC8D197114EF57418988B135DE7D1B4164F0ACFE17EF57412A1D2CE5147E1B41EE66CA5A20EF5741AEF2BB4D537E1B41C753BE5C1FEF5741537452011F7E1B41B854809A19EF57413ACC7AAC137E1B41D533C1CA0FEF57411A757452517E1B41C73586D514EF574104495B7F937E1B41893CEDC61DEF5741408BF8C0397E1B4122797BB424EF5741CECE6E5F867E1B410FA7D3AB28EF574154BD3A80C27E1B41EE69BCB92FEF574126571D1C027F1B418C9AF71E35EF5741	1	0.159925696464556	2012-06-13	2012	24	165	6252.90383038369
178	Djäknabygd, Stenbrohult socken	1	531	OGot	5473	0105000020BE0B00000300000001020000002700000067FE1E1C54811B41EB436CFC4AEF5741AB38B834F5801B418076B74B2CEF5741870B553EC2801B41A9216FA22DEF5741556ADC3A0D811B4149BD8E4047EF57410A3C7C4A92801B419B9FEA1D49EF5741598C394792801B4130914BF13EEF574118EE6650CD801B415E3B5E3340EF5741AF2DCA2CD0801B411660CC3A3BEF574189E5C2870F801B41FD2346A13FEF574177FF5BB8B37F1B4171F17D8E3BEF57411B67D0ACAB801B4148D3A0C538EF5741CA4E8AB6A8801B4173D86B1833EF574144098A33B17F1B413294F03E38EF5741DF9B44AA997F1B41139E531F34EF57417C1572FA96801B41D2C7248F2FEF57414205FE85AE801B412C2B60A029EF57415FDB003A62801B41D77B88421DEF5741A08B71DE1F801B419367476D1DEF5741D6F8865B65801B412DA670F02DEF5741B009781C6D7F1B419BC6A62F2FEF5741DB12F00A617F1B4160F205872BEF57410D76CE621E801B4143A16EBB29EF57416B111BD5F07F1B41148DFF781FEF574116204777D97F1B41A6AA0C5A26EF57412D2FEA0B0F7F1B419172B23829EF574172BF50F2BE7E1B411FE504EA26EF5741D7490BD0CD7E1B41DF7BC6301BEF5741892E12DEEA7E1B410B0CA14E14EF574102991B60557E1B41B7259B220CEF57419C6F40692C7E1B41246AA02106EF574132A2AECC8D7E1B413D5A4D7EFFEE57414940F5AD5F7E1B415CED3155FCEE5741FB2C41BF037E1B41E29D79B901EF574100212DCDEA7D1B41E0B16C3400EF5741C0C0E1F3097E1B412CAC6D62FAEE57416EB587DF997D1B41B1713A85F9EE57415D8DFA528B7D1B41FAB20BD8FCEE574177131A5DBB7D1B4175F7111F00EF574170EAB7C4D77D1B419ED524DDFFEE574101020000001000000067621716057E1B418B114FC98BEF5741864FD49B5C7E1B41A3B086428DEF57413CD661AF5F7E1B41F0FC018793EF574147E700D2A37E1B410BED7AC492EF5741E4908B8DB97E1B415DB7514F8DEF57418AAFD241D97E1B41522188728AEF57414FBD104C837E1B417F38BE3287EF57418DBC86EC407E1B41BA7E3C3F87EF57416E407879AD7D1B413247FAD689EF574193585A0C907D1B4128BA01A884EF574163842645E97D1B413C7A24027BEF5741CC2996E0AC7D1B412B5A018972EF5741B69513850B7E1B410F2CE68471EF5741EAFF951F787E1B41854438377EEF5741355B9947577E1B41F75AE81985EF57414EB2D853F77D1B41B16D401575EF574101020000006B0000004C091021FA7E1B41309EF09F79EF5741021A188713801B41BBC6379B9BEF5741B45E693F42801B41CAD5A4E797EF5741439AF1DD497F1B4167C7150A7AEF5741CEC76293A37F1B41146EA00C7DEF5741C8DA456B5C801B411816E7DF95EF5741F91902C39C801B41DDCE1E1E95EF574170D3E0C1ED7F1B418F33892D7EEF5741969253492A801B41BCB22C4E7DEF5741B9277DB294801B411E043A7788EF5741BED2185AC3801B4121F7CC6884EF5741A421A54883801B4148DAC1877CEF57413A1F5AD4F1801B41471B21687FEF57414C06FB2F71811B417950BECB76EF57416EBD8368DF801B41BBA6373478EF5741E65F8CF8D37F1B41929BDB2978EF5741D3FBF0A4D87E1B41C59B480673EF5741C1499B46537E1B41292B27C165EF57412B938C4EC57E1B41BF72D5F866EF57417A8B7F0E2A7F1B411325434172EF574112375BE068801B417E4B363473EF57418E83DD8CD4801B412FC796E070EF574101A04A8C04811B419BF5C2DC69EF574133709320AB801B41BF9BD46368EF57414B58692A62801B41F60A5CC46DEF5741E4ABFCA2567F1B410338E8406DEF57418168C36A1E7F1B4179D1C9C966EF574161A1CD4B647F1B41A9DAF03265EF57411E7A652A877F1B418883CD1369EF57417296B0C7E97F1B416C0F460169EF574171B51C097D801B41A413105965EF5741989CB9628B801B41E1EECEF560EF5741E54C393BD7801B41B6B602BB56EF5741FFB18EE370801B41F0FB122957EF5741D771092621801B41B908E7BE56EF57419E4EBBB76D801B41007BAB795AEF5741C89B5A8341801B416174D17C61EF5741474776A8B97F1B41AB132F4165EF57410001A36E8B7F1B411785BC8061EF5741F7BC2C0BA47E1B410162F68D61EF57411E0A9F12047F1B4104DD0BD15DEF57411DE12D31C37F1B41A0B8B16D5BEF57415B90D467B47F1B41EA1C0A6553EF5741F9B8DD93D47E1B41CC138C5253EF574179AC72ACD67E1B41234BEF3640EF5741FFD47907E17E1B413D74CEC33AEF57419B813E4D9A7E1B413707F2DB37EF5741469178E5797E1B4121D4BA2A4BEF57416ABD5B2D2A7E1B41886DE0DE4AEF5741AD8AABBE4C7E1B41AEFD1EFB38EF5741104B83B8097E1B4148926C9935EF574105BABEE2EB7D1B417758FE6542EF5741FEF9CC8D8E7D1B41CC78C1644AEF57413C46ABAD5F7D1B41021A203643EF574171C64027BA7D1B413709EB2F40EF57417477E1B9BD7D1B414AE603F234EF5741104346B85E7D1B4195FDFC1F3EEF5741C9005337E17C1B41DE14FA6232EF574180BA6908387D1B41477A281330EF5741C6248BE94B7D1B41363F2CE934EF5741404853B0CF7D1B41900EB99B2FEF574160E347BF647D1B419A2766C82BEF57416E4E132B437D1B41B1687FB524EF57417F257D6FF67C1B416A5B2C352AEF574197994E25A97C1B412811C7BF2CEF57417CF53FFB857C1B41B918345527EF5741B9A4938B617C1B419E6BE83A25EF5741B5885D94497B1B410FB56B1D01EF574144153932747B1B41826364C2FBEE5741DAA1295C707C1B417A0A154519EF5741D82F9C93E77C1B41540B25C317EF57414C3B709AE87C1B41920CBB2513EF5741169582C28B7C1B41F55B64B013EF5741F8FF60E18B7B1B4118035E98F6EE57418A8C873F1C7C1B41BDAAFEABF7EE574126F158E8B27C1B4120C33A0D10EF5741B38DFCF3257D1B41AA2E30890CEF5741EE31A9EFAE7C1B413380AFFEFAEE5741B2D46B71FF7C1B419A74F15FF5EE5741BFF5A990FC7C1B419E7BC82BF0EE5741B0EC0D9F8C7D1B4138AF7A97EFEE5741931DA3F1EB7D1B4181BCE01FF2EE574117579C43C87D1B416742370BF4EE5741B2C7CFB1527D1B41D553A73FF4EE5741AE7B4C79177D1B4137E0DB19FCEE57418BBDBA0D2E7D1B417A31CD3105EF57415DC6480F617D1B41B75B14260EEF5741C7759D95547D1B415A103E791CEF5741B95FB019A87D1B4110805EC41CEF57417EB94B339A7D1B4106CFEF7619EF5741EB415647977D1B418541410614EF57418C8CF490A17D1B4112B936380EEF5741F4D04FC8737D1B418A9DE5C602EF57419C061AEFCF7D1B41D3EBF19F08EF5741F26CCE7DFC7D1B419C54A68F0DEF574167402D3BE37D1B41EC8D197114EF57418988B135DE7D1B4164F0ACFE17EF57412A1D2CE5147E1B41EE66CA5A20EF5741AEF2BB4D537E1B41C753BE5C1FEF5741537452011F7E1B41B854809A19EF57413ACC7AAC137E1B41D533C1CA0FEF57411A757452517E1B41C73586D514EF574104495B7F937E1B41893CEDC61DEF5741408BF8C0397E1B4122797BB424EF5741CECE6E5F867E1B410FA7D3AB28EF574154BD3A80C27E1B41EE69BCB92FEF574126571D1C027F1B418C9AF71E35EF5741	1	0.159925696464556	2012-06-20	2012	25	172	6252.90383038369
